leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PALNU0010,Alnus sp.,2%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PAMPE0010,Ampelidaceae,1%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PARTE0010,Artemisia sp.,8%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PBETU0010,Betula sp.,1%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PBUXU0020,Buxus sp.,1%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCARP0010,Carpinus sp.,1%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCHEN0010,Chenopodiaceae,12%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCOMS0010,Compositae,3%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCYPE0010,Cyperaceae,3%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PEPHE0010,Ephedra sp.,5%,  ,1
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PERIC0010,Ericales sp.,2%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PFILI0010,Filicales sp.,2%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PGRAN0010,Graminae,9%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PJUNI0010,Juniperus sp.,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PLABA0010,Labiatae,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PLAUR0010,Laurus sp.,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PLEGU0010,Leguminosae,2%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PLEMN0010,Lemna,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PLILI0010,Liliacidites variegatus,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PMORA0010,Moraceae,1%,  ,2
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPHIL0010,Phillyrea sp.,1%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPICE0010,Picea sp.,1%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPINU0005,Pinus diploxylon,26%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPINU0025,Pinus haploxylon,2%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPLAN0010,Plantago sp.,1%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PPOTA0010,Potamogeton,1%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PQUER0010,Quercus sp.,7%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PRANU0010,Ranunculaceae,2%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PROSC0010,Rosceae,2%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PSALI0010,Salix sp.,1%,  ,3
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PSCRO0010,Saxifragaceae,1%,  ,4
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PTAMA0011,Tamarix sp. (q),1%,  ,4
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PTYPH0010,Typhaceae,1%,  ,4
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PULMU0010,Ulmus sp.,1%,  ,4
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PUMBE0010,Umbelliferae,1%,  ,4
42,374,,4,CC,0.0,0.0,251.50,257.60,36,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PZELK0010,Zelkova sp.,1%,  ,4
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PABIE0010,Abies sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PACER0010,Acer sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PALNU0010,Alnus sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PARTE0010,Artemisia sp.,12%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PBETU0010,Betula sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PBUXU0020,Buxus sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCAMP0010,Campanulaceae,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCARO0010,Caryophyllaceae,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCARP0010,Carpinus sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCAST0010,Castanea sp.,1%,  ,1
42,374,,4,CC,10.0,10.0,251.50,257.60,54,"MARCHETTI,D.B.;ACCORSI,C.",04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,793,PCEDR0010,Cedrus sp.,1%,  ,2
