leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
126,793,B,001,Rotary,01,HCS,000,,,150,,,epidote-rich calcite and microcrystalline quartz(0-8cm);hard rock/olivine basalt(8-150cm),light gray(0-8cm),n7/(0-8cm),moderate bioturbation(0-3cm);burrowed(0-8cm);granules and pebbles of basalt just above contact w/ olivine basalt(8-9cm),drilling breccia,hard rock/olivine basalt(8-150cm);granules and pebbles of basalt(8-9cm),epidote-rich calcite and microcrystalline quartz(0-8cm);hard rock/olivine basalt(8-150cm);granules and pebbles of basalt(8-9cm),,"granules & pebbles of basalt up to 1cm across(8-9cm);vesiculated sediment suggesting baking(8-9cm);original lithology of this material may have been carbonate-rich claystone,but the predominant components are now finely crystalline calcite and microcrystalline quartz(0-8cm)",,,R,31.10591,140.88808,0586.50,58650,58800
126,793,B,002,Rotary,01,TAZ,000,,,045,,,nannofossil claystone w/ nannofossil-rich vitric clayey siltstone at 8-10cm,"greenish gray w/ black mafic grains at 7-8,11-12cm and pale green volcanic glass at 8-10cm",5gy 6/1,"moderate bioturbation(3-6,17-19,33-35cm or 0-45cm);ash layer(8-10cm);very thin horizons/bands/beds? of mafic volcanic granules & pebbles(0-45cm;esp. @ 7-8,11-12cm);burrowed",moderately(20-45cm) to highly(0-20cm) fragmented,"vitric clayey siltstone/ash layer(8-10cm);volcanic glass(8-10cm);thin beds/horizons/bands? of granules & pebbles of volcanic mafic clasts/grains?(0-45cm;esp. @ 7-8,11-12cm)","vitric clayey siltstone/ash layer(8-10cm);volcanic glass(8-10cm);thin beds/horizons/bands? of granules & pebbles of volcanic mafic clasts/grains?(0-45cm;esp. @ 7-8,11-12cm)",nannos,"thin beds/horizons/bands? of granules & pebbles of volcanic mafic clasts/grains?(0-45cm;up to 9mm across at 7-8,11-12cm)",,,R,31.10591,140.88808,0594.70,59470,59515
126,793,B,003,Rotary,01,FHM,000,,,061,,,"vitric sandstone,vitric siltstone and silty claystone",dark gray(8-15cm) and dark greenish gray(15-61cm) w/ scattered black volcanic sand?,n4/(8-15cm);5gy 4/1(15-61cm),"normal graded bedding(8,15,46cm);fining upward sequences(8-15,27-46,57-61cm);minor(50-53cm) to moderate(4-6,22-24cm)bioturbation;parallel laminae(8-12,30-45cm);ripple laminae(12-15,27-30,58-60cm);burrowed",slighlty fractured,vitric sandstone and vitric siltstone;ash at 16cm?;scattered volcanic sand?,vitric sandstone and vitric siltstone;ash at 16cm?;scattered volcanic sand?,,~70% graded very fine sand(rare crs sand) to  silt w/ 30% burrowed silty claystone;silty claystone contains bands of scattered volcanic sand? that have been mixed into the sediment  burrowers?rs,,,R,31.10591,140.88808,0604.30,60429,60490
126,793,B,003,Rotary,01,FHM,061,,,150,,,"vitric sandstone,vitric siltstone and silty claystone(61-73,107-129cm);pebbly muddy sandstone(73-107cm);void(129-150cm)",dark greenish gray(61-71cm) and greenish gray(71-129cm) w/ scattered black volcanic sand?,5gy 4/1(61-71cm);5gy 6/1(71-129cm),"normal graded beds(65,71cm);fining upward units(64-66,67-71,118-120,126-129cm);burrowed/minor bioturbation(71-73,88-90,111-113cm);parallel(63-64,66-68,124-127?cm)& ripple(68-70,118-120cm) laminae;scoured contact(65cm);convolute bedding(75-79cm);clasts(85cm);basalt cobble(97cm);ash layers?(108,115cm)","slightly fractured(61-~88,~103-129cm) to highly fragmented(~88-~103cm)","vitric sandstone and vitric siltstone(61-73,107-129cm);pebbly muddy sandstone(73-107cm);basalt cobble 7cm across(97cm);ash layers?(108,115cm);scattered volcanic sand?","vitric sandstone and vitric siltstone(61-73,107-129cm);pebbly muddy sandstone(73-107cm);basalt cobble 7cm across(97cm);ash layers?(108,115cm);scattered volcanic sand?",nannos(85cm?),"~70% graded very fine sand(rare crs sand) silt & 30% burrowed silty clay(61-73,107-129cm);probable single debris flow bed w/ ~30% matrix of very poorly sorted pebbly very crs muddy sand w/ sharp top &base that contains tilted nanno-rich clayey silt clasts @85cm?(73-107cm);sharp scoured contact(65cm)",,,R,31.10591,140.88808,0604.30,60490,60579
126,793,B,003,Rotary,02,FHM,000,,,150,,,"vitric sandstone,vitric siltstone and silty claystone w/ nannofossil-rich clayey siltstone at 52-57,84-88cm?(0-143cm);void(143-150cm)","dark greenish gray(0-52,57-84,88-143cm) and greenish gray(52-57,84-88cm) w/ scattered black volcanic sand?","5gy 4/1(0-52,57-84,88-143cm);5gy 6/1(52-57,84-88cm)","parallel(0-24,41-43,50-52,72-77,80-83?,117-120,126-139cm),convoluted(140-143cm), & ripple(43-45,77-80cm) laminae;normal graded beds(25,30,35,84cm);fining upward sequences(0-25,41-45,72-84,117-120cm);minor(29-34,35-37,60-64,114-117cm) to   moderate(51-60,84-102,120-125cm) bioturbation/burrowed",slightly fractured,"vitric sandstone and vitric siltstone(0-52,57-84,88-143cm);dispersed ash(27-30cm);scattered volcanic sand?(0-143cm)","vitric sandstone and vitric siltstone(0-52,57-84,88-143cm);dispersed ash(27-30cm);scattered volcanic sand?(0-143cm)","nannos(52-57,84-88cm)","~20% graded very fine sandstones & siltstones w/ silty claystone tops & 2 thin intervals of nannofossil-rich clayey siltstone @ 52-57,84-88cm(0-143cm);overall size is siltstone(0-143cm);dispersed crs sand(97-103cm)",,,R,31.10591,140.88808,0605.60,60559,60709
126,793,B,003,Rotary,03,FHM,000,,,077,,,vitric siltstone and silty claystone,"dark greenish gray(0-5,10-77cm) and greenish gray(5-10cm) w/ scattered black volcanic sand?","5gy 4/1(0-5,10-77cm); 5gy 6/1(5-10cm);  n3/ siltstone beds","minor(0-3,13-23,32-41,50-53,76-77cm) to moderate(5-10,41-47cm) bioturbation;parallel(3-5,14,25-29,47-50,57-59,61-63cm),ripple(29-32,63-74cm) & wavy(55-57cm) laminae;fining upward sequences(2-5,30-32,46-50,54-60,65-75cm);normal graded bedding(60,75,77cm); scoured sharp contact(60cm);spreiten burrows",slightly fractured,vitric siltstone; scattered volcanic sand?,vitric siltstone u;scattered volcanic sand?,,turbidite mud?;silty claystone locally contains bands of scattered volcanic sand that have been mixed into the sediment by burrowers?,,,R,31.10591,140.88808,0607.04,60703,60780
126,793,B,003,Rotary,03,FHM,077,,,130,,,vitric siltstone and silty claystone,dark greenish gray w/ scattered black volcanic sand,5gy 4/1; n3/ siltstone beds,"minor bioturbation(77-82,87-90,110-115cm); parallel laminae(83-84,99-110cm); ash layers?(116,125cm);normal graded bedding(77,116?,125?cm); spreiten burrows",slightly fractured,"vitric siltstone; ash layers?(116,125cm); scattered volcanic sand?","vitric siltstone; ash layers?(116,125cm); scattered volcanic sand?",,turbidite mud?; silty claystone locally contains bands of scattered volcanic sand that have been mixed into the sediment by burrowers?,,,R,31.10591,140.88808,0607.04,60780,60833
126,793,B,003,Rotary,03,FHM,130,,,150,,,interstitial water sample,,,,,,,,,,,R,31.10591,140.88808,0607.04,60833,60853
126,793,B,003,Rotary,04,FHM,000,,,054,,,vitric siltstone(0-15cm) and silty claystone (15-54cm),"dark greenish gray(0-35,38-54cm) and greenish gray(35-38cm) w/ scattered black volcanic sand?","5gy 4/1(0-35,38-54cm) and 5gy 6/1(35-38cm)","minor bioturbation(23-25,35-37cm);parallel(11-13,34-35,45-54cm) & ripple(3-5cm) laminae;fining upward sequences(34-35,45-54cm?)",slightly fractured(20-45cm?) to drilling breccia(0-20cm?),vitric siltstone(0-15cm);scattered volcanic sand?,vitric siltstone(0-15cm);scattered volcanic sand?,nannos(35-38cm),silty claystone contains bands of scattered volcanic sand that have been mixed into the sediment by burrowers?,,,R,31.10591,140.88808,0608.44,60844,60898
126,793,B,003,Rotary,CC,FHM,000,,,029,,,silty claystone,dark greenish gray w/ scattered black volcanic sand?,5gy 4/1,"moderate bioturbation(2-5cm);parallel laminae(11-13,24-29cm);thin slump fold?/overturned ""slide fold"" at 16cm",slightly fractured(12-20cm),scattered volcanic sand?,scattered volcanic sand?,,silty claystone contains bands of scattered volcanic sand that have been mixed into the sediment by burrowers?,,,R,31.10591,140.88808,0608.98,60897,60926
