Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 823,A,Post Moratorium          ,      10.550,    0.120000,Globigerinoides ruber
,,,,,,
133, 823,A,Post Moratorium          ,      12.200,    0.280000,Emiliania huxleyi (B)
,,,,,,
133, 823,A,Post Moratorium          ,      31.950,    0.470000,Pseudoemiliania lacunosa
,,,,,,
133, 823,A,Post Moratorium          ,      58.050,    0.600000,Globorotalia tosaensis
,,,,,,
133, 823,A,Post Moratorium          ,      80.200,    0.930000,small Gephyrocapse Acme
,,,,,,
133, 823,A,Post Moratorium          ,      95.460,    1.100000,Gephyrocapsa sp. A-B
,,,,,,
133, 823,A,Post Moratorium          ,     105.710,    1.270000,Helicosphaera sellii
,,,,,,
