leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
56,434,B,1,CC,3.0,8.0,0.00,0.03,0.08,KA, MUDDY DIAT OOZE, 10Y5/4-LT OLIVE, 0-3 + 8-150CM IS VOID, HIGH,,,,,, 22112220,eaddceb199db49a8b76cf4d05c8adbb4,56-434B-1-CC
56,434,B,2,1,0.0,0.0,295.50,295.50,295.50,KA, ASH-RICH MUD(STONE)," 5GY4/1-DK GREENISH GRAY, 5YR4/1-BROWNISH GRAY"," 27-41CM IS CORE CATCHER, TOO BRECCIATED TO DETECT SED STRUCTURES, PREDOM 5GY4/1 (WITH A SLIGHT BLUISH TINGE)", HIGH," 5YR4/1 VITRIC ASH PATCHES (CONTAINS ONLY A FEW FEL GRAINS, REST IS SILT-CLAY SIZED VITRIC SHARDS) AT 2 + 4CM",,, GENERAL IMPRESSION IS INTIMATE MIXTURE OF ASH + MUD WITH SIGNIF LACK OF DIAT, HARD, 33231000.3651,9295986a107e9b2f8440dec914ab9df8,56-434B-2-1
56,434,B,3,1,0.0,150.0,305.00,305.00,306.50,KA, ASH- + DIAT-BEARING MUDSTONE," 5G4/1-DK GREENISH GRAY, 5YR2/1-BROWNISH BLACK, 5GY6/1-GREENISH GRAY, 5Y5/6-LT OLIVE BROWN"," PREDOM 5G4/1, TOO BRECCIATED TO DETECT STRUCTURES, MOTTLING (5G4/1 TO 5YR2/1) AT 37-58 + 127-150CM- SUGGESTS FINE ASH CONTENT (ALTHOUGH SS AT 100CM SAYS LOW VOLC ASH)"," 0-35 + 63-108CM IS HIGH, 35-63 + 108-150CM IS MOD"," 5GY6/1 SUBANGULAR MARL PEBBLE AT 10-12CM, 5YR2/1 ASH PATCH COMPOSED OF SAND-SIZED BROWN GLASS WITH PYROX(?) GRAINS- GLASS HAS PHENOCRYSTS + ELONGATE VESICLES- AT 46-48CM, 5Y5/6 PATCH OF MICRITIC MARL AT 145-147CM",,," COARSE FRACTION AT 48CM, SMEARS AT: 100CM DOM, 147CM MINOR", HARD*,,9063a4334316b8bebf13265880f54f0f,56-434B-3-1
56,434,B,3,2,0.0,142.0,305.00,306.50,307.92,KA, DIAT + ASH BEARING MUDSTONE," 5GY2/1-GREENISH BLACK, 10Y5/4-LT OLIVE"," PREDOM 5GY2/1, NO OBVIOUS STRUCTURES OR ASH PATCHES BUT SECTION IS COVERED WITH FILM OF MUD, 142-150CM IS VOID", BADLY BRECCIATED, BRECCIATED 10Y5/4 MICRITIC CARBONATE (MARL) FRAGS AT 10 + 14CM,,, SMEAR AT 100CM DOM, HARD*,,1b6bd1947bad2ba54f5ac148a10ddf9d,56-434B-3-2
56,434,B,3,3,0.0,150.0,305.00,308.00,309.50,KA, MUDSTONE," 5GY2/1-GREENISH BLACK,5G4/1-DK GREENISH GRAY, 10Y4/2-GRAYISH OLIVE, 10Y5/4-LT OLIVE, 5YR2/1 -DK BROWNISH BLACK"," PREDOM MOTTLED/BRECC 5G4/1 + 5GY2/1 + MINOR 10Y4/2, MOTTLING PROB IS DRILLING ARTIFACT BUT COLORS ARE REAL, 28-52CM IS 5GY2/1, 103-115CM IS 5YR2/1 ASH RICH ZONE, 52-56CM IS VOID"," 0-28 + 56-103 + 115-150CM IS BRECCIATED, HIGH AT 28-52 + 103-115CM"," 10Y5/4 MARLY BRECCIA FRAG AT 69CM, ASH LENS (DISTINCT BOUNDARIES RATHER THAN DIFFUSE PATCHY APPEARANCE) AT 90-92CM",,," SMEARS AT: 91CM MINOR, 111CM", HARD, 33233000,082012230deee16cf365f20cb5304108,56-434B-3-3
56,434,B,3,CC,0.0,26.0,305.00,309.60,309.76,KA, (DIAT-BEARING ?) MUDSTONE, 5GY4/1-DK GREENISH GRAY, NO OBVIOUS ASH LAYERS OR PATCHES, BRECCIATED,,,,, HARD, 33233000,3a3be0f54dfdebcc3b01e30278c2b096,56-434B-3-CC
56,434,B,4,1,0.0,150.0,314.50,314.50,316.00,KA, DIAT-BEARING MUDSTONE," 5GY4/1-DK GREENISH GRAY, 5GY6/1-GREENISH GRAY, 5GY2/1-GREENISH BLACK, 5G2/1"," PREDOM 5GY4/1, ONLY POSSIBLE BURROW MOTTLING IS AT 24-28CM (WHICH IS 5G2/1) BUT IT IS EQUIVOCAL", BRECCIATED BUT REL INTACT," 5GY6/1 VITRIC PUMICE FRAG AT 2CM, 5GY6/1 VITRIC ASH PATCH AT 34-40CM, SMALL 2MM PUMICE FRAGS AT 90-120CM, 5GY2/1 ASH-RICH PATCHES AT 24-28CM",,," SMEARS AT: 36CM MINOR, 75CM DOM", HARD, 33233000.2220,6d34671b83315ed585d8140c568168b3,56-434B-4-1
56,434,B,4,2,0.0,120.0,314.50,316.00,317.20,KA, DIAT-BEARING MUDSTONE," 5G4/1-DK GREENISH GRAY, 10Y5/4-LT OLIVE"," PREDOM 5G4/1, 56-66CM HAS BURROWS FILLED WITH 10Y5/4 CARBONATE- SOME COCCOS + SOME BROKEN DISC?", SLIGHT,,,," SMEARS AT: 60CM MINOR, 75C M DOM", HARD*,,c6f807e92873b14b4f540763a78036b7,56-434B-4-2
56,434,B,4,CC,0.0,20.0,314.50,317.30,317.40,KA, DIAT-BEARING MUDSTONE,,,,,,,, HARD, 33233000.2220,280db7b833a2d8a49ceab8e19b739158,56-434B-4-CC
56,434,B,6,CC,0.0,21.0,333.50,333.60,333.71,KA, DIAT MUDSTONE," 5Y3/2-OLIVE GRAY, 5Y4/1-OLIVE GRAY", NO OBVIOUS BURROWS OR SED STRUCTURES, VERY BRECCIATED, 5Y4/1 3MM ACROSS PUMICE FRAG AT 9CM,,, SMEAR AT 10CM DOM, HARD*,,536c84dc6b46ca77a1d94ea6121ba8bb,56-434B-6-CC
