Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
128, 799,A,Post Moratorium          ,      90.000,    0.730000,Brunhes/Matuyama boundary
,,,,,,
128, 799,A,Post Moratorium          ,      94.000,    0.900000,Top Jaramillo
,,,,,,
128, 799,A,Post Moratorium          ,      96.000,    0.980000,Bottom Jaramillo
,,,,,,
128, 799,A,Post Moratorium          ,     123.500,    1.660000,Top Olduvai
,,,,,,
128, 799,A,Post Moratorium          ,     131.500,    1.880000,Bottom Olduvai
,,,,,,
128, 799,A,Post Moratorium          ,     155.000,    2.470000,Matuyama/Gauss
,,,,,,
128, 799,A,Post Moratorium          ,     187.000,    2.920000,Top Kaena
,,,,,,
128, 799,A,Post Moratorium          ,     195.000,    3.180000,Base Mammoth
,,,,,,
128, 799,A,Post Moratorium          ,     215.000,    3.400000,Gauss/Gilbert
,,,,,,
