Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
120, 748,C,Initial Reports          ,     261.750,   53.500000,F11;   FO  A. densa
,,,,,,
120, 748,C,Initial Reports          ,     272.750,   53.700001,N7;   LO  T. orthostylus
,,,,,,
120, 748,C,Initial Reports          ,     282.250,   55.299999,N8;   FO  D. lodoensis
,,,,,,
120, 748,C,Initial Reports          ,     318.000,   56.599998,N9;   FO  T. orthostylus
,,,,,,
120, 748,C,Initial Reports          ,     325.250,   57.599998,N10;   LO  F. tympaniformis
,,,,,,
120, 748,C,Initial Reports          ,     383.250,   59.200001,N11;   FO  D. multiradiatus
,,,,,,
120, 748,C,Initial Reports          ,     402.250,   60.400002,N12;   FO  D. mohleri
,,,,,,
120, 748,C,Initial Reports          ,     407.000,   61.599998,N13;   FO  H. kleinpelli
,,,,,,
120, 748,C,Initial Reports          ,     416.500,   70.500000,N15;   LO  T. phacelosus
,,,,,,
120, 748,C,Initial Reports          ,     521.000,   74.000000,N16;   LO  A. parcus
,,,,,,
120, 748,C,Initial Reports          ,     620.750,   75.500000,N18;   LO  E. eximius
,,,,,,
120, 748,C,Initial Reports          ,     658.750,   76.000000,N19;   FO  R. levis
,,,,,,
