leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
70,510,,8,2,0.0,111.50,113.00,  113.90,"LAVERNE, C.",SEDIMENTSILICEOUS NANNO-OOZE,,,,,,,,,,,
70,510,,8,2,92.0,111.50,113.92,  114.18,"LAVERNE, C.",PLAG MOD PHYRIC BASALT,"PCE 46 (92-95), 47 (96-99), 48 (100-109), 49 (110-118)",PLAG MOD PHYRIC,"SOME CRACKS WITH PYRITE AND VERY FINE-GRAINED WHITE MINERAL, BLUE CLAY COATING ON ONE SIDE","comments: NO ALTERATION RIMS PRESENT, SMALL PYRITE GRAINS ON AN UNCUT SURFACE | FRESH PCE 47 - APPARENTLY NO ALTERATION","PCE 46 IS 4 X 7CM, PCE 47 IS 6 X 3CM, PCE 48 IS 5 X 10CM, PCE 49 IS 4 X 7CM","         RARE          SMEC comments : IN PCE 46 RARE VESICLES FILLED WITH GREEN SMEC comments : NO VESICLES IN PCE 47 |                        CLAY,CALCITE comments : VERY FEW VESICLES IN PCE 48, ONE OF THEM IS FILLED WITH GREENISH WHITE CLAY (AND CALCITE?) |                        SMEC,CLAY comments : IN PCE 49 SOME VESICLES FILLED BY GREEN SMEC AND WHITE MATERIAL (PROBABLY CLAY)",PLAG,,"PYRITE | CLAY.MIN comments :  IN CRACKS AND VESICLES, BLUE AND GREENISH WHITE CLAY | CALCITE comments :  ID UNCERTAIN",,
70,510,,8,CC,0.0,111.50,114.28,  114.38,"SCHRADER, E. L.",PLAG-CPX MOD PHYRIC BASALT,"PCE 50 (1-4), 51 (7-16), 52 (19-20)","MOD PHYRIC, MEDIUM-GRAINED",VOIDS ARE FILLED WITH GREEN SMEC,"comments: IN PCE 50 SMEC PATCHES ON UNCUT SURFACES, PCE 51 HAS ALTERATION RIND OF APPROXIMATELY 0.75CM AROUND ALL EDGES AND SOME GREEN SMEC COATS PATCHY AREAS OF UNCUT SURFACES",,                       SMEC comments : VESICLES IN RIND OF PCE 51 ARE FILLED WITH GREEN SMEC comments : VESICLES RARE TO ABSENT IN ALL PCES,PLAG | CPX,,SMEC comments :  SMEC GRADES FROM LIME GREEN TO BLUE GREEN ON THE UNCUT SURFACE OF PCE 51,,
70,510,,9,1,0.0,114.50,114.50,  114.60,"LAVERNE, C.",PLAG PHYRIC TO MOD PHYRIC BASALT,PCE 53 (2-10),"PHYRIC TO MOD PHYRIC, MEDIUM-GRAINED","NUMEROUS TINY (<0.5MM) IRREGULAR SHAPED VOIDS, SEVERAL ""FRESH"" CRACKS (SOME OF THEM ARE FILLED BY BLUE CLAY), IN ALTERATION RIM VOIDS ARE OFTEN COATED BY BLUE CLAY WITH THIN GREEN COATING AT THE BOTTOM",comments: ALTERATION RIM IS 5-10MM THICK,UNIT 1,,PLAG                1-5,,CLAY.MIN,,
70,510,,9,1,12.0,114.50,114.62,  114.95,"LAVERNE, C.",PLAG-PYX MOD PHYRIC BASALTPCES 55A-57 ARE THE SAME AS PCE 54,"PCE 54 (12-17), 55A (21-26), 55B (28-36), 56 (36-41), 57 (41-45)","MOD PHYRIC, MEDIUM-GRAINED","IN PCE 54 ONE CRACK FILLED WITH DARK GREEN CLAY IN THE ALTERED RIM AND FILLED WITH WHITE CLAY(?) IN THE FRESH PART, PCE 55A HAS VOIDS MOST OF WHICH ARE EMPTY AND SOME ARE FILLED BY WHITE FINE-GRAINED MATERIAL","comments: THIN GREEN COATING AT THE TOP OF PCE 54, IN PCES 55B-57 BLUE AND WHITE THIN COATING ON SOME FACES",UNIT 1,,PLAG | PYX                  <1 comments : MORE NUMEROUS IN PCES 55B-57 THAN IN 54+55B,,CLAY.MIN comments :  GREEN AND WHITE,,
70,510,,9,1,47.0,114.50,114.97,  115.04,"LAVERNE, C.",APHYRIC BASALT,PCE 58 (47-54),"APHYRIC, FINE-GRAINED",,comments: ONE OF THE UNCUT SURFACES IS COATED BY TINY PYRITE CRYSTALS WHICH ALSO OCCUR ON THE SECTION,UNIT 1, comments : NUMEROUS VESICLES,,,PYRITE,,
70,510,,9,1,55.0,114.50,115.05,  115.12,"LAVERNE, C.",APHYRIC BASALTPCE 59 IS THE SAME AS 58,PCE 59 (55-61),APHYRIC,,comments: THIN BLUE CLAY AND PYRITE COATING,UNIT 2,,,,PYRITE | CLAY.MIN comments :  BLUE CLAY,,
70,510,,9,1,62.0,114.50,115.12,  115.19,"LAVERNE, C.",PLAG PHYRIC TO MOD PHYRIC BASALTVERY SIMILAR TO PCE 53,PCE 60 (62-69),"PHYRIC TO MOD PHYRIC, MEDIUM-GRAINED",,comments: BLUE CLAY COATING ON ONE FACE,COOLING UNIT 2,,PLAG,,CLAY.MIN comments :  BLUE CLAY,,
70,510,,9,1,72.0,114.50,115.22,  115.96,"LAVERNE, C.",PLAG-PYX MOD PHYRIC BASALTSAME AS 55A TO 57 WITH SOME SLIGHT DIFFERENCES IN THE AMOUNT AND SIZE OF PHENOS,"PCE 61 (72-81), 62 (81-87), 63 (87-97), 64 (100-105), 65 (108-111), 66 (114-122), 67 (122-131), 68 (128-136), 69 (139-146)",MOD PHYRIC,,"comments: ON SAMPLES 66-68 ONE SIDE IS COATED BY GREEN SMEC AND BLUE CLAY, THE ALTERATION RIM IS THICK (UP TO 3CM)","UNIT 2, 3 UNITS MAY BE PRESENT-A UNIT CONSISTING OF PCES 53-57+A UNIT CONSISTING OF PCES 58-59+A UNIT CONSISTING OF PCES 60-69",,PLAG | PYX,,SMEC comments :  GREEN SMEC | CLAY.MIN comments :  BLUE CLAY,,
70,510,,9,2,10.0,114.50,116.10,  116.62,"SCHRADER, E. L.",PLAG-CPX MOD PHYRIC BASALT,"PCE 71 (10-19), 72 (20-27), 73 (28-32), 74 (32-35), 75 (36-37), 76 (39-42), 77 (42-45), 78 (48-57), 79 (56-62)","MOD PHYRIC, PCE 71 IS FINE-GRAINED TO GLASSY BASALT, 2 AREAS OF GLASSY RIND INDICATE TOP OF FLOW, PCES 72-79 ARE MEDIUM-GRAINED",,"comments: IN PCE 71 BROWN CRUST ON PORTION OF UNCUT SURFACE, IN ALL PCES OF THIS COOLING UNIT THERE IS A GREEN COATING AND/OR COLORATION ON FELDSPARS IN THE ALTERATION RIND-IT IS POSSIBLY THE APPEARANCE OF CHLORITE, ALL PCES OF UNIT HAVE BROWN-GREEN CRUSTS (VERY THIN AND PATCHY) ON UNCUT SURFACES",COOLING UNIT 2,"                       SMEC comments : PCES 76+77 HAVE VUGS COATED AND FILLED WITH BLUE GREEN SMEC(?), ORANGE BROWN VUG FILLING ON BOTTOM OF PCE 79",PLAG | CPX,,CHLORITE comments :  ID UNCERTAIN | SMEC comments :  ID UNCERTAIN,,
