dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Preservation,Group Abundance,Acrobotrys tritubus,Acrocubus octopylus,Acrosphaera sp.,Acrosphaera cyrtodon,Acrosphaera murrayana,Acrosphaera spinosa,Acrosphaera trepanata,Actinomma medianum,Actinomma sp.,Amphipyndax tylotus ,Amphirhopalum ypsilon,Amphisphaera aotea,Amphisphaera coronata s.l.,Amphisphaera goruna,Amphisphaera kina,Anthocyrtidium angulare ,Anthocyrtidium ehrenbergi, Anthocyrtis ehrenbergi var. pliocenica,Anthocyrtidium jenghisi,Anthocyrtidium marieae,Anthocyrtidium ophirense,Anthocyrtoma spp.,Anthocytidium sp.,Artophormis barbadensis,Artophormis gracilis,Axoprunum bispiculum,Axoprunum pierinae group,Axoprunum sp. ?,Bathropyramis woodringi,Bekoma bidartensis,Bekoma campechensis,Bekoma divaricata,Botryocyrtis scutum,Botryostrobus auritus,Botryostrobus miralestensis,Botryostrobus sp.,Buccinosphaera invaginata,Buryella clinata,Buryella foremanae,Buryella granulata,Buryella pentadica,Buryella tetradica,Calocyclas bandyca,Calocyclas hispida,Calocyclas semipolita,Calocyclas trichopa,Calocyclas turris,Calocycletta anekathen,Calocycletta costata,Calocycletta robusta,Calocycletta serrata,Calocycletta sp.,Calocycletta virginis,Calocycloma ampulla,Calocycloma castum,Carpocanarium papillosum,Carpocanarium sp.,Carpocanistrum acutidentatum,Carpocanistrum cephallum,Carpocanistrum favosum,Carpocanistrum sp.,Carpocanium rubyae,Carpocanopsis bramlettei,Carpocanopsis cingulata,Carpocanopsis cristata,Carpocanopsis sp.,Carposphaera sp.,Cenosphaera coronata,Cenosphaera sp.,Centrobotrys gravida,Centrobotrys petrushevskayae,Ceratocyrtis sp.,Centrobotrys thermophila,Circodiscus microporus group,Clathrocyclas australis,Clathrocyclas universa ,Clathromitra sp.,Collonosphaera cyrtodon,Collonosphaera huxleyi,Collosphaera macropora,Collonosphaera murrayana,Collosphaera brattstroemi,Collosphaera orthoconus,Collosphaera  sp.,Collosphaera spinosa,Collosphaera tuberosa,Cornutella profunda,Corocalyptra cervus,Corocalyotra sp.,Cryptocarpium azyx,Cryptocarpium ornatum,Cubotholus octaceras,Cycladophora  davisiana,Cyrtocapsella cornuta,Cyrtocapsella elongata,Cyrtocapsella japonica,Cyrtocapsella sp.,Dendrospyris sp.,Cyrtocapsella tetrapera,Diartus hughesi ,Diartus petterssoni,Dictyocoryne truncatum,Dictyocoryne sp.,Disolenia collina,Dyctiophimus butschlii,Dictyophimus craticula,Dictyophimus crisiae,Dictyophimus infabricatus,Dictyoprora armadillo,Dictyoprora mongolfieri,Dictyoprora pirum,Didymocyrtis antepenultima,Didymocyrtis bassani,Didymocyrtis laticonus,Didymocyrtis mammifera,Didymocyrtis penultima,Didymocyrtis prismatica,Didymocyrtis sp.,Didymocyrtis tubaria,Didymocyrtis violina,Didymocyrtis tetrathalamus,Didymocyrtis tetrathalamus  tetrathalamus,Disolenia sp.,Dorcadospyris alata,Dorcadospyris anastasis,Dorcadospyris ateuchus,Dorcadospyris circulus,Dorcadospyris cyclacantha,Dorcadospyris dentata ,Dorcadospyris forcipata,Dorcadospyris papilio,Dorcadospyris praeforcipata,Dorcadospyris pseudopapilio,Dorcadospyris riedeli,Dorcadospyris scambos,Dorcadospyris simplex,Dorcadospyris spinosa,Dyctyocoryne profunda,Elatomma penicillus,Eucecryphalus tricostatum,Eucecryphalus sp.,Euchitonia elegans,Euchitonia furcata,Euchitonia sp.,Eucyrtidium acuminatum,Eucyrtidium antiquum,Eucyrtidium cheni ,Eucyrtidium cienkowskii,Eucyrtidium diaphanes ,Eucyrtidium hexagonatum,Eucyrtidium hexasticum,Eucyrtidium mariae,Eucyrtidium mitodes,Eucyrtidium plesiodiaphanes,Eucyrtidium spinosum,Eusyringium fistuligerum,Eusyringium lagena,Giraffospyris angulata,Giraffospyris sp.,Haeckeliella sp.,"Heliodiscus asteriscus Haeckel, 1887",Hexacontium laevigatum,Hexacontium sp.,Hexalonche amphisiphon,Hexapyle dodecantha group,Hymeniastrum euclidis,Hymeniastrum sp.,Lamprocyclas hadros,Lamprocyclas maritalis maritalis,Lamprocyclas maritalis polypora,Lamprocyrtis neoheteroporos,Lamprocyrtis sp.,Lampromitra cracenta,Lampromitra sp.,Lamptonium fabaeforme chaunothorax ,Lamptonium fabaeforme constrictum,Lamptonium fabaeforme fabaeforme ,Lamptonium pennatum,Lamptonium sanfilippoae,Larcospira quadrangula,Lipmanella dictyoceras,Lipmanella group,Liriospyris longicornuta,Liriospyris parkerae,Liriospyris stauropora,Liriospyris sp.,Lithelius nautiloides,Lithelius sp.,Lithochytris vespertilio,Lithocyclia angusta,Lithocyclia aristotelis group,Lithocyclia crux,Lithocyclia ocellus ,Lithomelissa(?) hoplites ,Lithomelissa sp.,Lithopera bacca,Lithopera neotera,Lithopera renzae,Lithostrobus hexagonalis,Lophocyrtis (Cyclampterium) hadra,Lophocyrtis (Cyclampterium) leptetrum,Lophocyrtis (Cyclampterium) milowi,Lophocyrtis (Cyclampterium) pegetrum,Lophocyrtis (Lophocyrtis) jacchia,Lophocyrtis (Sciadiopeplus) oberhaensliae,Lophocyrtis aspera,Lophocyrtis biaurita,Lophocyrtis dumitricai,Lophocyrtis galenum,Lophocyrtis hadra,Lophocyrtis jacchia,Lophocyrtis longiventer,Lophocyrtis pegetrum,Lophocyrtis semipolita group,Lophophaena sp.,Lophophaenoma witjazzi,Lophospyris pentagona hyperborea,Lophospyris pentagona pentagona?,Lychnocanoma amphitrite,Lychnocanoma apodora,Lychnocanoma auxilla ,Lychnocanoma babylonis,Lychnocanoma bajunensis,Lychnocanoma bellum,Lychnocanoma conica,Lychnocanoma elongata ,Lychnocanoma trifolium,Lychnodictyum audax ,Nephrospyris renilla,Octopyle stenozona,Orbiculiforma renillaeformis,Otosphaera auriculata,Otosphaera polymorpha,Perichlamydium praetextum,Periphaena decora,Periphaena heliasteriscus,Periphaena tripyramis triangula,Peritiviator(?) dumitricai,Peripyramis circumtexta,Phormocyrtis alexandrae,Phormocyrtis cubensis,Phormocyrtis ligulata,Phormocyrtis striata exquisita,Phormocyrtis striata praexquisita,Phormocyrtis striata striata,Phormocyrtis turgida,Phormospyris scaphipes,Phormospyris stabilis,Phormospyris sp.,Phormostichoartus corbula,Phormostichoartus doliolum,Phormostichoartus fistula,Phormostichoartus sp.,Phorticium pylonium group,Podocyrtis acalles,Podocyrtis ampla ,Podocyrtis aphorma,Podocyrtis chalara,Podocyrtis diamesa,Podocyrtis dorus ,Podocyrtis fasciolata ,Podocyrtis goetheana ,Podocyrtis helenae,Podocyrtis mitra ,Podocyrtis papalis ,Podocyrtis phyxis ,Podocyrtis sinuosa,Podocyrtis trachodes,Porodiscus sp.,Pterocanium korotnevi,Pterocanium praetextum,Pterocanium prismatium,Pterocanium sp.,Pterocanium trilobum,Pterocodon (?) ampla ,Pterocodon (?) anteclinata,Pterocodon (?) poculum ,Pterocorys campanula,Pterocorys minythorax ?,Pterocorys sp. ,Pterocorys zancleus,Pteroscenium pinnatum,Pylospira octopyle,Rhodospyris ?sp.,Rhopalocanium ornatum,Sethochyrtis chrysalli,Sethochytris bablylonis ,Sethochytris triconiscus,Solenosphaera omnitubus omnitubus,Sphaerozoum punctatum,Siphocampe lineata,Siphocampe sp.,Siphonosphaera tenera,Siphostichoartus corona,Sphaeropyle langii,Spirocyrtis scalaris,Spirocyrtis sp.,Spirocyrtis subtilis,Spongaster pentas,Spongaster tetras,Spongatractus balbis ,Spongatractus pachystylus,Spongocore sp.,Spongocore puella,Spongodiscus resurgens,Spongodiscus sp.,Spongolira ellipsoides,Spongosphaera sp.,Spongopyle sp.,Spongurus cylindricus,Spongurus sp.,Stichocorys armata,Stichocorys delmontensis,Stichocorys peregrina,Stichocorys sp.,Stichocorys subligata,Stichocorys wolffii,Stylatractus plato?,Stylatractus sp. ,Stylatractus universus ,Stylochlamydium asteriscus,Stylodictya aculeata,Stylodictya multispina,Stylodictya sp.,Stylodictya tenuispina,Stilodictya validispina,Stylotrochus nitidus ,Stylosphaera sp.,Tetrapyle octacatha,Tetrapyle sp.,Theocalyptra sp.,Theocorys acroria,Theocorys anaclasta ,Theocorys plesioanaclasta,Theocorys redondoensis,Theocorys spongoconus,Theocotyle conica,Theocotyle cryptocephala,Theocotyle nigriniae,Theocotyle venezuelensis ,Theocotylissa alpha,Theocotylissa ficus ,Theocyrtis annosa,Theocyrtis setanios,Theocyrtis tuberosa ,Tholospyris baconiana,Tholospyris sp. group,Thyrsocyrtis bromia ,Thyrsocyrtis hirsuta,Thyrsocyrtis lochites ,Thyrsocyrtis rhizodon ,Thyrsocyrtis robusta,Thyrsocyrtis tarsipes,Thyrsocyrtis tensa ,Thyrsocyrtis tetracantha,Thyrsocyrtis triacantha,Trisolenia megalactis,Tholospyris kantiana,Tristylospyris triceros,Tympanomma sp.,Zealithapium mitra ,Zygocircus buetschli,Zygocircus productus,Zygocircus sp.,Comments,File Data,Ship File Links,Shore File Links
,344-U1381C-1H-CC-PAL-RADS-RADS,344,U1381,C,1,1-CC,H,CC,PAL,RADS-RADS,0,5,8.09,8.14,G [P28],C [A33],,,,,,,,,,,C [A33s],,,,,,,,,,,,C [A33s],,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A [A33s],,,,,,,,,,,,,,,,,,,C [A33s],,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,C [A33s],,,C [A33s],,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,A [A33s],C [A33s],,,,C [A33s],,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,C [A33s],,,,
,344-U1381C-2H-CC-PAL-RADS-RADS,344,U1381,C,2,2-CC,H,CC,PAL,RADS-RADS,0,5,18.06,18.11,G [P28],C [A33],,,C [A33s],,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,A [A33s],,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,C [A33s],,,,,,F [A33s],,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,C [A33s],C [A33s],,,,,,,,,,,,,,,,,,A [A33s],C [A33s],,,,C [A33s],A [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,
,344-U1381C-3H-CC-PAL-RADS,344,U1381,C,3,3-CC,H,CC,PAL,RADS,0,5,27.61,27.66,G [P28],C [A33],,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],C [A33s],,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,
,344-U1381C-4H-CC-PAL-RADS,344,U1381,C,4,4-CC,H,CC,PAL,RADS,0,5,37.11,37.16,G [P28],C [A33],,,,,,C [A33s],,C [A33s],C [A33s],,C [A33s],,,,,,,,,,,,C [A33s],,,,,C [A33s],F [A33s],,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,C [A33s],,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1381C-5H-CC-PAL-RADS,344,U1381,C,5,5-CC,H,CC,PAL,RADS,0,5,46.57,46.62,G [P28],C [A33],,,,,,A [A33s],,,,,,,,,,,,,,,,,A [A33s],,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,C [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],C,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,
,344-U1381C-6H-CC-PAL-RADS,344,U1381,C,6,6-CC,H,CC,PAL,RADS,0,5,56.08,56.13,G [P28],C [A33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,A [A33s],,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,C [A33s],,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,A [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1381C-7H-1-W 102/103-BAXT,344,U1381,C,7,7-1,H,1,W,102/103-BAXT,0,1,56.62,56.63,G [P28],A [A33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A [A33s],,,,,,,,,,,,,,,,,,,,,
,344-U1381C-7H-1-W 122/123-BAXT,344,U1381,C,7,7-1,H,1,W,122/123-BAXT,0,1,56.82,56.83,M [P28],F [A33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1381C-7H-1-W 144/145-BAXT,344,U1381,C,7,7-1,H,1,W,144/145-BAXT,0,1,57.04,57.05,M [P28],F [A33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A33s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A33s],,,,,,,,,,,,,,,,,,,,,
,344-U1381C-7H-1-W 25/26-BAXT,344,U1381,C,7,7-1,H,1,W,25/26-BAXT,0,1,55.85,55.86,G [P28],C [A33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
