Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
145, 884,B,Post Moratorium          ,       6.500,    0.050000,LO Lychnocanoma nipponica sakaii
,,,,,,
145, 884,B,Post Moratorium          ,      11.130,    0.300000,LO Simonseniella curvirostris
,,,,,,
145, 884,B,Post Moratorium          ,      56.550,    1.000000,LO Eucyrtidium matiyamai
,,,,,,
145, 884,B,Post Moratorium          ,      92.410,    2.000000,FO Eucyrtidium matiyamai
,,,,,,
145, 884,B,Post Moratorium          ,     127.000,    2.660000,LCO Neodenticula kamtschatica
,,,,,,
145, 884,B,Post Moratorium          ,     144.000,    2.900000,FO Cycladophora davisiana
,,,,,,
145, 884,B,Post Moratorium          ,     155.800,    3.150000,LO Thalassiosira marujamica
,,,,,,
145, 884,B,Post Moratorium          ,     197.230,    3.700000,FO Neodenticula koizumii
,,,,,,
145, 884,B,Post Moratorium          ,     266.600,    4.550000,LO Thalassiosira jacksonii (plicate)
,,,,,,
145, 884,B,Post Moratorium          ,     273.550,    4.850000,FO Thalassiosira latimarginata s.str.
,,,,,,
145, 884,B,Post Moratorium          ,     292.850,    5.300000,FO Thalassiosira oestrupii
,,,,,,
145, 884,B,Post Moratorium          ,     323.200,    5.950000,FO Thalassiosira praeoestrupii
,,,,,,
145, 884,B,Post Moratorium          ,     338.200,    6.200000,FO Thalassiosira miocenica
,,,,,,
145, 884,B,Post Moratorium          ,     373.200,    7.150000,FO Neodenticula kamtschatica
,,,,,,
145, 884,B,Post Moratorium          ,     380.200,    7.400000,LCO Thalassionema schraderi
,,,,,,
145, 884,B,Post Moratorium          ,     394.200,    7.600000,LO Prunopyle hayesi
,,,,,,
145, 884,B,Post Moratorium          ,     415.600,    8.400000,LCO Denticulopsis katayamae
,,,,,,
145, 884,B,Post Moratorium          ,     433.200,    8.800000,LO Lychnocanoma nipponica magnacornuta
,,,,,,
145, 884,B,Post Moratorium          ,     439.200,    9.000000,LO Denticulopsis dimorpha
,,,,,,
145, 884,B,Post Moratorium          ,     460.300,    9.800000,FO Denticulopsis dimorpha
,,,,,,
145, 884,B,Post Moratorium          ,     471.100,   10.000000,LO Cyrtocapsella japonica
,,,,,,
145, 884,B,Post Moratorium          ,     510.500,   11.400000,LCO Denticulopsis praedimorpha
,,,,,,
145, 884,B,Post Moratorium          ,     519.400,   11.700000,LO Cyrtocapsella cornuta
,,,,,,
145, 884,B,Post Moratorium          ,     527.400,   12.400000,FO Simonseniella barboi
,,,,,,
145, 884,B,Post Moratorium          ,     528.600,   12.500000,FO Lychnocanoma nipponica magnacornuta
,,,,,,
145, 884,B,Post Moratorium          ,     533.900,   12.800000,FO Denticulopsis praedimorpha
,,,,,,
145, 884,B,Post Moratorium          ,     536.000,   13.100000,FCO Denticulopsis hustedtii
,,,,,,
145, 884,B,Post Moratorium          ,     555.900,   14.400000,FO Denticulopsis hustedtii
,,,,,,
145, 884,B,Post Moratorium          ,     568.500,   15.000000,FO Denticulopsis hyalina
,,,,,,
145, 884,B,Post Moratorium          ,     577.500,   15.800000,FO Eucyrtidium asanoi
,,,,,,
145, 884,B,Post Moratorium          ,     578.500,   15.900000,FO Denticulopsis lauta
,,,,,,
145, 884,B,Post Moratorium          ,     584.500,   16.200001,FO Denticulopsis praelauta
,,,,,,
145, 884,B,Post Moratorium          ,     590.100,   16.900000,FO Crucidenticula kanayae
,,,,,,
145, 884,B,Post Moratorium          ,     595.400,   17.250000,FO Cycladophora cosma cosma
,,,,,,
145, 884,B,Post Moratorium          ,     604.000,   18.400000,FO Crucidenticula sawamurae
,,,,,,
145, 884,B,Post Moratorium          ,     610.200,   21.000000,FO Thalassiosira fraga
,,,,,,
145, 884,B,Post Moratorium          ,     617.600,   22.400000,LO Rocella gelida
,,,,,,
145, 884,B,Post Moratorium          ,     622.900,   24.150000,FO Thalassiosira praefraga
,,,,,,
145, 884,B,Post Moratorium          ,     656.300,   31.700001,LO Reticulofenestra umbilica
,,,,,,
145, 884,B,Post Moratorium          ,     733.100,   35.000000,LO Discoaster barbadiensis
,,,,,,
145, 884,B,Post Moratorium          ,     762.300,   35.099998,FO Isthmolithus recurvus
,,,,,,
145, 884,B,Post Moratorium          ,     768.600,   37.099998,LO Chiasmolithus grandis
,,,,,,
145, 884,B,Post Moratorium          ,     771.500,   43.700001,FO Discoaster bifax
,,,,,,
145, 884,B,Post Moratorium          ,     780.200,   47.150002,FO Nannotetrina fulgens
,,,,,,
145, 884,B,Post Moratorium          ,     807.100,   47.200001,LO Discoaster sublodoensis
,,,,,,
145, 884,B,Post Moratorium          ,     814.300,   47.799999,FO Nannotetrina cristata
,,,,,,
