Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 983,A,Initial Reports          ,      26.730,    0.260000,FO E. huxleyi
,,,,,,
162, 983,A,Initial Reports          ,      44.770,    0.460000,LO P. lacunosa
,,,,,,
162, 983,A,Initial Reports          ,      81.850,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 983,A,Initial Reports          ,     106.300,    0.990000,Jaramillo top
,,,,,,
162, 983,A,Initial Reports          ,     119.400,    1.070000,Jaramillo bottom
,,,,,,
162, 983,A,Initial Reports          ,     142.850,    1.230000,LO Gephyrocapsa spp. A/B
,,,,,,
162, 983,A,Initial Reports          ,     225.400,    1.770000, 
,,,,,,
