leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,679,E,001,Extended Core Barrel,CC,BOU,000,,,015,,,siltstone (not described when recovered),very dark gray to dark gray to gray?,n3/ to n4/ to n5/?,,,,,,,,,X,-11.06300,-78.27233,0245.30,24530,24545
112,679,E,002,Extended Core Barrel,01,KEM,000,,,098,,,mudstone/siltstone with volcanic silt @ 50-51 cm and dolomitic silt @ 92-93cm,gray/light gray to gray and dark gray with light gray laminae?,n6/-n5/ and n4/ with n7/ laminae?,"rip-up clast (top of section), laminae, pseudo-nodules and slump structures (17-31cm)",slightly disturbed (0-35cm),,"volcanic silt (50-51cm), dolomitic silt (92-93cm)",,"rip-up clast? at top of section, disrupted/microfaulted clasts? (17-31m)",,,X,-11.06300,-78.27233,0251.80,25180,25278
112,679,E,002,Extended Core Barrel,CC,KEM,000,,,031,,,mudstone/siltstone,"dark gray? (0-10cm), gray? with dark gray laminae (10-21cm), gray? (21-31cm)","n4/? (0-10cm), n5/? (10-21cm)",laminae (10-21cm),"slightly disturbed? (0-21cm), drilling breccia (21-31cm)",,,,clasts of grey brecciated veined mudstone (21-31cm),,,X,-11.06300,-78.27233,0252.79,25278,25309
112,679,E,003,Extended Core Barrel,01,KEM,000,,,150,,,mudstone/siltstone,"gray? (10-22cm), dark gray-gray? (22-150cm)","n5/ (10-19.5cm), 5y 5/1 (19.5-22cm), n4/ to n5/ (22-150cm)",laminae (esp. 90-150cm),highly fragmented?,phosphate/dolomite pebbles (0-10cm),phosphate/dolomite (0-10cm),,,,,X,-11.06300,-78.27233,0261.30,26129,26279
112,679,E,003,Extended Core Barrel,CC,KEM,000,,,033,,,mudstone/siltstone,"dark gray-gray? (0-15cm), light gray to gray-gray/light gray (15-33cm)","n4/-n5/? (0-15cm), 5y 7/1 to n5/-n6/ (15-33cm)","laminae (0-15cm), graded? (15-33cm)",drilling breccia?,,,,,,,X,-11.06300,-78.27233,0262.80,26279,26312
112,679,E,004,Extended Core Barrel,01,KEM,000,,,150,,,mudstone to sandy mudstone or siltstone,gray to light gray,n5/ to 5y 7/1,"burrowing, cross stratification, minor bioturbation, parallel and ripple laminae, graded? (30-35cm)",highly fragmented,,,,turbidite structures,,,X,-11.06300,-78.27233,0270.80,27079,27229
112,679,E,004,Extended Core Barrel,02,THO,000,,,150,,,mudstone to sandy mudstone or siltstone,light gray to dark gray,n7/ to n4/,"scoured contact (~7,48,87cm), minor bioturbation, parallel and cross laminae, normal graded bedding (~60cm?)",highly fragmented,,,,"bouma t-acde, t-cde, and t-de sequences (turbidite structures) plus ""hemipelagic structures""",,,X,-11.06300,-78.27233,0272.30,27229,27379
112,679,E,004,Extended Core Barrel,03,THO,000,,,141,,,mudstone to sandy mudstone or siltstone,light gray to dark gray,n7/ to n4/?,"parallel and cross laminae, graded bedding?, scoured contacts (~49,115,139cm)",highly fragmented,,,,turbidite structures,,Y,X,-11.06300,-78.27233,0273.80,27379,27520
112,679,E,004,Extended Core Barrel,03,THO,141,,,150,,,interstitial water sample,,,,,,,,,,,X,-11.06300,-78.27233,0273.80,27520,27529
112,679,E,004,Extended Core Barrel,04,THO,000,,,025,,,mudstone to sandy mudstone or siltstone,light gray to dark gray?,n7/ to n4/?,"parallel and cross laminae, graded bedding?",highly fragmented,,,,turbidite structures,,,X,-11.06300,-78.27233,0275.30,27529,27554
