leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
42,373,A,2,2,0.0,267.50,269.00,  269.16,"GARRISON, R.",SEDIMENTFERRUGINOUS DOLOMITIC MARL,"PCE 1 (0-6), 2 (17-21), 3 (11-15)",,,,"LIGHT BROWN 5YR6/4, THIS SECTION WAS FORMERLY SECTION 2CC",,,,,,
42,373,A,2,2,16.0,267.50,269.16,  269.20,"GARRISON, R.",BASALTIC BRECCIA,PCE 4 (16-20),BRECCIA WITH CALCITIC (DRUSY) MATRIX,,,THIS SECTION WAS FORMERLY SECTION 2CC,,,,,,
42,373,A,2,2,20.0,267.50,269.20,  269.24,"GARRISON, R.",BASALT,PCE 5 (21-24),AMYGDALOIDAL,,,"COLOR OLIVE GREY 5Y4/1, THIS SECTION WAS FORMERLY SECTION 2CC",,,,,,
42,373,A,3,1,55.0,277.00,277.55,  278.49,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (55-59), 2 (58-63), 3 (64-68), 4 (69-72), 5 (73-76), 6 (77-80), 7 (80-83), 8 (84-87), 9 (87-91), 10 (92-94), 11 (95-98), 12 (99-103), 13 (104-114), 14 (115-120), 15 (122-125), 16 (126-128), 17 (129-135), 18 (136-139), 19 (140-142), 20 (143-149)","COMPOSED OF BASALT FRAGMENTS IN A LIMESTONE MATRIX, MATRIX CONSISTS OF SPARRY CALCITE AND REDDISH BROWN TO LIGHT GREY FINE GRAINED LIMESTONE, FERRUGINOUS ALTERED RIMS ON BASALT FRAGMENTS",CALCITE VEINS AND GEOPETAL CAVITIES PRESENT,ALTERATION VARIABLE,"MATRIX MOSTLY WHITE N9, BASALT VARIES FROM OLIVE BLACK (5Y2/1) TO LIGHT OLIVE GREY (5Y5/2) WITH DARK ORANGE (10YR6/6) RIMS", comments : VESICLES ARE FREQUENT,,,CALCITE,,
42,373,A,3,2,0.0,277.00,278.50,  280.00,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (0-5), 2 (5-9), 3 (9-11), 4 (12-15), 5 (16-18), 6 (19-25), 7 (25-30), 8 (31-36), 9 (36-40), 10 (40-43), 11 (44-46), 12 (48-50), 13 (50-55), 14 (55-59), 15 (59-62), 16 (70-75), 17 (75-80), 18 (90-94), 19 (95-98), 20 (98-103), 21 (103-107), 22 (108-112), 23 (112-120), 24 (120-125), 25 (125-133), 26 (133-136), 27 (137-140), 28 (140-143), 29 (144-147), 30 (148-150)","BASALTIC BRECCIA COMPOSED OF BASALT FRAGMENTS IN A LIMESTONE MATRIX, ALTERED FERRUGINOUS RIMS, CEMENT AT VARIOUS STAGES OF GENERATION AS IN SECTIONS 1 AND 3",,"comments: ALTERED FERRUGINOUS RIMS, BASALT PCES ALTERED TO DIFFERENT COLOR, WHOLELY REXTLZED SPARRY CALCITE ONLY SLIGHTLY ALTERED, ALTERED PILLOW RIM IN PCE 13, ALTERATION VARIABLE","BASALT COLOR RANGES FROM OLIVE BLACK (5Y2/1) TO LIGHT OLIVE GREY (5Y5/2) WITH RIMS OF DARK YELLOWISH ORANGE (10YR6/6), ALSO GREYISH PURPLE (5RP4/2), LIMESTONE IS WHITE N9 TO LIGHT GREY N4"," comments : VESICLES PRESENT, NUMEROUS IN PCE 1",,,CALCITE,,
42,373,A,3,3,0.0,277.00,280.00,  281.50,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (0-4), 2 (5-10), 3 (11-13), 4 (14-16), 5 (16-20), 6 (20-26), 7 (26-30), 8 (30-39), 9 (39-49), 10 (49-53), 11 (54-57), 12 (58-62), 13 (63-66), 14 (66-71), 15 (72-75), 16 (75-81), 17 (81-90), 18 (90-94), 19 (94-100), 20 (104-111), 21 (111-118), 22 (119-129), 23 (129-137), 24 (140-146), 25 (146-150)","BRECCIA COMPOSED OF BASALT FRAGMENTS IN A LIMESTONE MATRIX, FERRUGINOUS RIMS COMMON, LIMESTONE AT VARIOUS STAGES OF GENERATION RANGING FROM SLIGHTLY ALTERED CALC. SEDIMENT TO REXTLZED SPARRY CALCITE","CALCITE VEINS AND GEOPETAL CAVITIES PRESENT, CAVITIE OFTEN FILLED WITH CALCAREOUS SEDIMENT",comments: VARIABLE,"BASALT COLOR RANGES FROM OLIVE BLACK (5Y2/1) TO LIGHT OLIVE GREY (5Y5/2), RIMS ARE DARK YELLOWISH ORANGE (10YR6/6) AND GREYISH PURPLE (5RP4/2), LIMESTONE COLOR RANGES FROM WHITE N9 TO LIGHT GREY N4", comments : VESICULAR,,,CALCITE,,
42,373,A,4,1,70.0,286.50,287.20,  288.00,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (70-73), 2 (75-79), 3 (80-84), 4 (85-95), 5 (95-98), 6 (99-104), 7 (105-110), 8 (110-113), 9 (114-120), 10 (120-126), 11 (128-131), 12 (132-135), 13 (136-141), 14 (141-150)","BRECCIA COMPOSED OF BASALT FRAGMENTS IN A LIMESTONE MATRIX, PCES CEMENTED BY WHITE SPARRY CALCITE AND LIGHT GREY TO REDDISH BROWN FINE GRAINED LIMESTONE, FERRUGINOUS RIMS PRESENT",CALCITE VEINS PRESENT,"comments: ALTERED FERRUGINOUS RIMS, ALTERATION VARIABLE",COLOR OF SPARRY CALCITE VARIES FROM WHITE N9 TO LIGH GREY N4, comments : VESICULAR,,,CALCITE,,
42,373,A,4,2,0.0,286.50,288.00,  289.50,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (0-6), 2 (7-11), 3 (12-15), 4 (15-20), 5 (21-30), 6 (30-37), 7 (37-41), 8 (41-45), 9 (45-47), 10 (48-50), 11 (50-58), 12 (59-62), 13 (62-65), 14 (66-72), 15 (73-80), 16 (81-86), 17 (87-91), 18 (92-99), 19 (100-102), 20 (104-108), 21 (109-111), 22 (111-119), 23 (119-125), 24 (126-129), 25 (129-136), 26 (136-143), 27 (143-145), 28 (145-147), 29 (147-150)","PCE 14 IS MORE COARSE GRAINED , PILLOW RIM IN PCE 25",PCE 9 HAS THICKEST CALCITE VEINS UP TO 5MM,,, comments : PCE 6 IS BASALT PCES WITH VARYING VESICULATION,,,CALCITE,,
42,373,A,4,3,0.0,286.50,289.50,  291.00,"GARRISON, R.",BASALTIC BRECCIA,"PCE 1 (0-2), 2 (4-10), 3 (10-15), 4 (15-20), 5 (21-29), 6 (29-31), 7 (32-36), 8 (38-42), 9 (42-44), 10 (45-48), 11 (53-57), 12 (60-65), 13 (65-68), 14 (69-72), 15 (73-77), 16 (67-85), 17 (86-95), 18 (96-101), 19 (102-105), 20 (105-107), 21 (108-112), 22 (112-125), 23 (128-135), 24 (135-140), 25 (140-146)","SAME AS CORE 4 SECTIONS 1 AND 2, COARSER GRAINED THAN SECTIONS 1 AND 2",THICK DRUSY CALCITE VEINS UP TO 5MM IN INTERVAL (72-88),"comments: CEMENT IS COMPLETELY ALTERED, IN PCE 22 BASALT MATRIX IS COMPLETELY ALTERED",BELOW 60CM ALL BASALT INCLUSIONS AND PCES ARE DARKENED TO DARK REDDISH BROWN (10R3/4)," comments : VESICUAR, GREATER THAN SECTIONS 1 AND 2, SPARRY CALCITE VUG IN PCE 22",,,CALCITE,,
42,373,A,5,1,25.0,305.50,305.75,  306.54,"GARRISON, R.",APHYRIC BASALT,"PCE 1 (25-29), 2 (30-35), 3 (35-41), 4 (41-50), 5 (50-53), 6 (53-55), 7 (55-56), 8 (58-62), 9 (63-67), 10 (67-75), 11 (75-78), 12 (78-82), 13 (83-88), 14 (88-92), 15 (93-98), 16 (100-106)","APHYRIC, FAIRLY COARSE GRAINED","AMYGDALOIDAL, SPARRY CALCITE VEINING",,BASALT IS OLIVE GREY (5Y4/1),,,,CALCITE,,
