leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
68,501,,10,1,0.0,264.10,264.10,  264.15,"NATLAND, J.",SEDIMENT (LIMESTONE),,,,,,,,,,,
68,501,,10,1,5.0,264.10,264.15,  265.60,"NATLAND, J.",APHYRIC BASALT,"PCES 1 (7-15), 2 (17-19), 3 (21-25), 4 (26-35), 5 (36-43), 6 (43-50), 7 (52-59), 8 (59-65), 9 (65-72), 10 (74-80), 11 (83-85), 12 (85-93), 13 (95-98), 14 (100-103), 15 (106-113), 16 (117-124), 17 (127-133), 18 (133-140), 19 (142-149)","APHYRIC,PCE 1 HAS GLASSY RIND,PCE 7 SMALL AMOUNT OF NEAR GLASSY MATERIAL NEAR TOP OF PCE,PCES 15+16 ARE THE COARSEST IN THE SECTION(CENTER OF FLOW)","ABUNDANT FRACTURES,PCE 1 TWO TINY PYR VEINS,PCE 4 HAS PROMINENT CRACK FILLINGS(WHICH ARE APPARENTLY VARIABLY OXIDIZED) SUCH AS GREEN SMEC & RED MATERIAL & FE.HYDROX & WHITE CLAY.MIN(?),PCE 5 HAS PROMINENT GREEN SMEC-FILLED HORIZONTAL CRACK,PCE 7 HAS SMEC- FILLED IRREGULAR CRACK,PCE 10 HAS OLIVE(5Y5/4) SECONDARY MINERALS(CLAY & FE.OX) ON SURFACE,PCE 12 HAS GREEN SMEC-FILLED 1-2MM CRACK INSIDE WITH REDDISH FE.OX ON OUTER FRACTURE,PCE 15 REDDISH MATERIAL IN CRACK SMEC & HAS PATCHES OF CELAD(?) IN ROCK",MOD AG MICROPHENOS IN NEAR-GLASSY PCES BUT NO PHENOS VISIBLE IN COARSER ROCKS,,,,,"CLAY comments :  WHITE | SMEC comments :  GREEN | FE.OX comments :  REDDISH,POSSIBLY GOETHITE | FE.OX comments :  HYDROX | CELAD comments :  ID CELAD UNCERTAIN | PYR comments :  PCE 1",,
68,501,,10,2,0.0,264.10,265.60,  266.85,"PERTSEV, N.",APHYRIC BASALT,"PCES 20 (1-7), 21 (10-19), 22 (21-23), 23 (22-33), 24 (32-38), 25 (39-43), 26 (43-46), 27 (48-56), 28 (58-65), 29 (64-68), 30 (68-78), 31 (77-82), 32 (85-90), 33 (92-97), 34 (99-104), 35 (104-112), 36 (115-123)","APHYRIC OR MICROPHYRIC BASALT,PCES 20+21+33 HAVE GLASSY MARGINS,UNIFORM COMPOSITION,ROCK APPEARS HOLOXTLLINE","SMEC-FILLED CRACKS WITH FE.HYDROX,PCE 23 HAS CRACK WITH REDDISH FE.HYDROX WHICH CROSS-CUTS CRACK WITH GREEN SMEC, PCES (20,21,33) BRECCIATED","SLIGHTLY TO MOD PCES 20-21+33 BADLY ALTERED TO SMEC,AMONG MICROPHENOS THERE ARE PSEUDOMORPHS OF SMEC PROBABLY AFTER OL(TO 1%),PCE 30 SHOWS COLOR ZONALITY OF WEATHERING(ESPECIALLY WHEN WET)",GRAY BASALT,,PLAG             TO 0.5 comments : MICROPHENOS,PLAG | CPX comments : GNDMASS MINERALS FRESH,"SMEC     TO 1          OL comments :  PSEUDOMORPHS PROBABLY AFTER OL | FE.HYDRX comments :  HYDROX,REDDISH",,
68,501,,11,1,0.0,267.30,267.30,  268.70,"PERTSEV, N.",APHYRIC BASALT,"PCES 37 (2-6), 38 (9-18), 39 (20-30), 40 (30-40), 41 (31-41), 42 (43-46), 43 (46-48), 44 (51-55), 45 (57-61), 46 (62-66), 47 (70-77), 48 (79-86), 49 (89-96), 50 (97-103), 51 (104-110), 52 (107-112), 53 (112-115), 54 (117-124), 55 (123-131), 56 (131-137)","SAME ROCK AS CORES 10-1 & 10-2,APHYRIC(MICROPHYRIC), PCES 37+42+48-49 HAVE GLASSY MARGINS,PCES 50-56 ARE UNIFORM IN TEXTURE & COMPOSITION & PROBABLY HOLOXTLLINE","THIN CRACKS FILLED WITH CLAY.MINS FROM COLORLESS TO OLIVE GREEN & BRIGHT GREEN & RED IN COLOR,MASSIVE","MOD OL PHENOS REPLACED BY CLAY.MINS,PCES 50-56 ALTERATION APPEARS TO BE DEVELOPED IN SMEC (&/OR CELAD) REPLACEMENT OF OL,PLAG & CPX & MAGN ARE FRESH",,,OL                 TO 1 comments : REPLACED BY CLAY.MINS(SMEC & POSSIBLY BRIGHT GREENCELAD),PLAG | CPX | MAGN,SMEC | CELAD | FE.HYDRX comments :  HYDROX | CLAY                   OL comments :  CLAY.MINS FROM COLORLESS TO OLIVE GREEN & BRIGHT GREEN & RED IN COLOR,,
68,501,,11,2,0.0,267.30,268.80,  270.30,"PERTSEV, N.",APHYRIC BASALT,"PCES 57 (1-10), 58 (11-22), 59 (20-28), 60 (30-34), 61 (36-39), 62 (42-47), 63 (50-60), 64 (60-67), 65 (70-73), 66 (75-84), 67 (85-92), 68 (94-98), 70 (96-102), 71 (105-112), 72 (115-122), 73 (124-133), 74 (135-146)","SAME AS CORE 11-1,NO GLASS MARGINS,UNIFORMLY FINE-TO -MEDIUM-GRAINED,HOLOXTLLINE","CRACKS PROMINENT IN PCES 57-60+64 & FILLED WITH BROWNISH-RED SMEC OR CELAD & CONTAMINATED WITH HYDROFERRIC OXIDES,THIN VEINS OF LIGHT GREEN SMEC, DARK GREEN VEINS ARE OLDER THAN RED ONES",MOD OL XTLS REPLACED BY SMEC OR CELAD,NO PCE 69(INADVERTENTLY SKIPPED),,,OL                 TO 1 comments : REPLACED BY SMEC OR CELAD | PLAG | MAGN,"CELAD comments :  BROWNISH-RED | SMEC comments :  BROWNISH-RED,LIGHT GREEN | FE.OX comments :  HYDROFERRIC OXIDES",,
68,501,,11,3,0.0,267.30,270.30,  271.40,"NATLAND, J.",APHYRIC BASALT,"PCES 75 (3-9), 76 (12-18), 77 (18-25), 78 (25-35), 79 (32-37), 80 (38-42), 81 (42-60), 82 (60-68), 83 (68-75), 84 (75-85), 85 (85-92), 86 (92-98), NEARLY HOLOXTLLINE,UNIFORMLY MEDIUM-GRAINED,APHYRIC",,"REDDISH MATERIAL FILLS FRACTURES,CLAYS & FE.OX(?) IN CRACKS","MOD PCES 77-81 GREENISH & RED-TO-GREEN BANDS,40-60CM A NUMBER OF DARK CLAY-FILLED PATCHES ASSOCIATED WITH THE ALTERED BAND",,,,CPX | PLAG,"FE.OX comments :  FE ""OXYHYDRATES"",REDDISH-BROWN | CLAY | SMEC",,
68,501,,12,1,0.0,273.10,273.10,  274.60,"PERTSEV, N.",APHYRIC TO MICROPHYRIC BASALT,"PCES 88 (2-10), 89 (14-16), 90 (20-25), 91 (28-34), 92 (36-42), 93 (45-52), 94 (53-60), 95 (58-63), 96 (65-72), 97 (75-82), 98 (85-88), 99 (91-94), 100 (97-103), 101 (105-109), 102 (112-115), 103 (117-122), 104 (123-128), 105 (132-140), 106 (143-148)","APHYRIC(OR MICROPHYRIC),MICROPHYRIC ZONE NEXT TO GLASSY MARGINS(TO 2CM),UNIFORM IN CENTRAL PARTS OF COOLING UNITS(SEEM TO BE HOLOXTLLINE & APHYRIC), APHANITIC,PCES 88-90+95-99","CRACKS FILLED WITH DARK-GREEN CELAD OR SMEC OR WITH ORANGE ORE(BROWNISH-RED CELAD WITH HYDROXIDES OR SMEC) & LIGHT-GREEN SMEC,PCE 97 HAS REDDISH-MATERIAL -FILLED 3MM VEIN","MOD OL REPLACED BY SMEC,GLASS & MICROPHYRIC ZONE ARE STRONGLY ALTERED",,,PLAG               TO 1 | CPX                TO 1 | OL                 TO 1 comments : ALL ARE MICROPHENOS,CLAY comments : COLORLESS INCLUSIONS IN PCES 95+96,"SMEC                   OL comments :  POSSIBLY CELAD,DARK GREEN | CELAD comments :  SOME WITH HYDROXIDES,DARK GREEN,POSSIBLY SMEC, BROWNISH-RED | UNIDENT comments :  PCE 97 HAS REDDISH MATERIAL IN VEIN",,
68,501,,12,2,0.0,273.10,274.60,  275.70,"PERTSEV, N.",APHYRIC TO MICROPHYRIC BASALT,"PCES 107 (2-12), 108 (12-19), 109 (21-23), 110 (26-31), 111 (32-40), 112 (40-48), 113 (48-57), 114 (57-64), 115 (65-74), 116 (78-81), 117 (84-88), 118 (88-102), 119 (102-110)","HOLOXTLLINE,FINE-GRAINED,APHYRIC,NO COOLING SELVAGES IN THE SECTION","CRACKS(TO 2MM THICK) FILLED WITH RED MATERIAL(SMEC OR CELAD WITH HYDROXIDES(?)),THIN VEINS OF GREEN SMEC,FILLING ALONG CRACKS ARE YELLOW & RED","MOD UNIFORMLY ALTERED,PCE 119 DEMONSTRATES ZONATION OF OXIDATION(UNOXIDIZED-4MM RED ZONE->5MM YELLOW ZONE)","PCE 119 HAS 4MM RED ZONE & >5MM YELLOW ZONE, CONTINUATION OF COOLING UNIT AT BASE OF CORE 12-1",,,,SMEC | CELAD comments :  WITH HYDROXIDES(?),,
68,501,,13,1,0.0,280.10,280.10,  281.60,"PERTSEV, N.",APHYRIC BASALT,"PCES 120 (1-10), 121 (12-26), 122 (28-30), 123 (30-49), 124 (49-68), 125 (68-77), 126 (78-81), 127 (83-90), 128 (90-103), 129 (103-115), 130 (112-120), 131 (120-125), 132 (125 130), 133 (129-135), 134 (139-149)","PCE 120 COOLING SELVAGE,PCES 121-134 UNIFORMLY FINE-TO-MEDIUM GRAINED,HOLOXTLLINE",CRACKS FILLED WITH ORANGE & RED PRODUCTS(SMEC OR CELAD WITH HYDROXIDES) IN A ZONE OF OXIDATION,"MOD TO EXTENSIVELY ZONE NEXT TO GLASS STRONGLY ALTERED & REPLACED BY SMEC,ZONE OF OXIDATION ALONG CRACKS, SYMMETRICAL - ) VEIN (ORANGE OR RED MATERIAL TO 3MM THICKNESS ) DK GRAY BASALT (1-2 CM) (3) YELLOWISH-GRAY ZONE .5-1.0 CM) (4) YELLOW TO ORANGE ZONE (0.5-1.0 CM) ) GRAY BASALT","GRAY TO DARK GRAY BASALT,PCE 120 PROBABLY DROPPED DOWNHOLE","    TO 2 TO 1          SMEC,CHLOR       IRREGULAR comments : ID UNCERTAIN FOR CHLORITE","PLAG comments : SMALL,UNALTERED",,SMEC | CHLOR comments :  ID CHLOR UNCERTAIN | CELAD | HYDROXID,,
68,501,,13,2,0.0,280.10,281.60,  283.00,"PERTSEV, N.",BASALT OR DOLERITE,"PCES 135 (1-7), 136 (7-24), 137 (22-36), 138 (35-46), 139 (48-57), 140 (57-66), 141 (64-74), 142 (74-84), 143 (87-103), 144 (106-115), 145 (115-122), 146 (124-136)","SAME ROCK AS IN CORE 13-1,VERY UNIFORM,FINE-TO- MEDIUM-GRAINED BASALT OR DOLERITE","CRACKS,PCES 144-146 CRACKS FILLED WITH CALCITE & DARK GREEN & RED CELAD & LIGHT GREEN SMEC",MOD YELLOW & ORANGE ZONES OF OXIDATION ALONG CRACKS,SECTION GRADUALLY GRADES TO DARK GRAY ZONE,            0,OL          1,,"SMEC                   OL comments :  PSEUDOMORPHS,ALSO IN CRACKS | CALCITE | CELAD comments :  DARK GREEN & RED,ID CELAD UNCERTAIN | SMEC comments :  LIGHT GREEN | FE.OX comments :  IN OUTER PARTS OF ALTERATION ZONES",,
