Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 981,A,Initial Reports          ,      20.540,    0.260000,FAD E. huxleyi
,,,,,,
162, 981,A,Initial Reports          ,      34.500,    0.460000,LAD P. lacunosa
,,,,,,
162, 981,A,Initial Reports          ,      49.200,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 981,A,Initial Reports          ,      58.550,    0.990000,Jaramillo top
,,,,,,
162, 981,A,Initial Reports          ,      61.550,    1.070000,Jaramillo bottom
,,,,,,
162, 981,A,Initial Reports          ,      96.750,    1.770000,Olduvai top
,,,,,,
162, 981,A,Initial Reports          ,     107.500,    1.950000,Olduvai bottom
,,,,,,
162, 981,A,Initial Reports          ,     120.750,    2.140000,Reunion II top
,,,,,,
162, 981,A,Initial Reports          ,     148.900,    2.580000,Matuyama/Gauss
,,,,,,
162, 981,A,Initial Reports          ,     245.000,    3.700000,FA P.lacunosa
,,,,,,
162, 981,A,Initial Reports          ,     298.000,    4.700000, 
,,,,,,
