leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
37,333,A,1,3,0.0,217.00,220.00,  220.34,"MELSON, W.",BASALTIC BRECCIA,"PCES 1 (5-9), 2 (12-15), 3 (19-22), 4 (25-30)","BASALT-BAKED NANNO-OOZE BRECCIA, IN PCE 1 BASALT FRAGMENTS ARE ANGULAR, SOME HAVE GLASSY RINDS, FRAGMENTS IN BAKED NANNO-OOZE MATRIX, HYALOCLASTITE, IN PCE 2 BASALT CLASTS HAVE UNIFORM PLAG-OL PHENO ASSEMBLAGE, 5% TOTAL SMALL OL PHENOS, ABOUT SAME AMOUNT OF PLAG PHENOS, IN PCE 3 VERY SPARSELY PORPHYRITIC, SIMILAR TO 2 BUT WITH COARSER GNDMASS, PLAG MICROLITES, IN PCE 4 BASALT WITH OL MICROPHENOS (<5%) AND NO PLAG PHENOS, LARGE BASALT CLASTS IN RECRYSTALLIZED CARB MATRIX WITH SMALL CLASTS OF PALAG GLASS",VESICLES AND JOINTS LARGELY FILLED BY CARB,,"FIRST CONTACT WITH ACOUSTIC BASEMENT, START OF UNIT 1, COVERS PROBABLE INTERVAL OF 27M (ALL OF CORES 1+ 2)",        TO 15          CARB,,,,,
37,333,A,1,3,34.0,217.00,220.34,  221.50,"MELSON, W.",OL MOD PHYRIC BASALTPCES 11+12 INCLUDE HYALOCLASTITE,"PCES 5A (34-40), 6 (73-78), 7 (81-84), 8 (81-84), 9 (92-100), 11 (109-112), 12 (115-117), 13 (121-125), 14 (128-133), 15 (136-141), 16 (140-149)","MOD PHYRIC, PCE 11 INCLUDES ADHERING PATCH OF HYALOCLASTITE WITH CLASTS OF LARGELY PALAGONITIZED GLASS","JOINTS IN PCE 5D(BORDERED BY 'INFILTRATION' WEATHERED ZONES), JOINT SURFACES COATED BY CARB & 'LIMONITE' & CLAY MINERALS, SULFIDES NOT NOTED, NEAR BOTTOM OF PCE 9 CARB COATED SEAM ON ONE SIDE","SLIGHTLY PCE 5, 5B IS MORE FRESH, INFILTRATION WEATHERED ZONES IN PCE 5D",,"          1-2          CARB,CLAY.MIN comments : PCE 5 |           2-5          CARB,CLAY.MIN comments : PCE 9","OL        2-5       1-2 comments : PCE 5 | OL         <1       1-2 comments : IN PCES 6+7+8+9, IN PCE 9 FEW LARGER OL PHENOS(1-3MM) | OL        2-3 comments : PCES 13+14",,"CARB comments :  IN VESICLES, COATING JOINT SURFACE | CLAY.MIN comments :  IN VESICLES, COATING JOINT SURFACE | LIMONITE comments :  COATING JOINT SURFACE",,
37,333,A,1,3,103.0,217.00,221.03,  221.06,"MELSON, W.",BASALTIC BRECCIA,PCE 10 (103-106),"'POLYMICT HYALOCLASTITE' BASALT CLASTS INCLUDE A SPARSELY PLAG-OL PHYRIC (5% PHENOS IN SUB EQUAL AMOUNTS) NOT REPRESENTIVE OF ANY OF ABOVE LITHOLOGY, SMALL CLASTS OF APHANITIC BASALT",,,,,,,,,
37,333,A,1,CC,0.0,217.00,221.60,  222.45,"MELSON, W.",OL MOD PHYRIC BASALT,"PCES 1 (62-70), 2 (72-78), 3 (80-87), 4 (89-90), 5 (92-93)",MOD PHYRIC,,,CONTINUATION OF OL PHYRIC UNIT FROM SECTION 1-3,,OL         <5 comments : MICROPHENOS,,,,
37,333,A,2,1,0.0,225.00,225.00,  226.32,"MELSON, W.",OL MOD PHYRIC BASALT,"PCES 1 (5-9), 2 (14-17), 3 (21-26), 5 (45-52), 7 (55-60), 8 (65-71), 9 (75-80), 10 (83-89), 11 (91-94), 12 (99-103), 13 (106-112), 14 (116-120), 15 (124-128)","MOD PHYRIC, QUENCHED ZONE IN PCE 1, IN PCE 2 VESICLE WITH QUENCH (GLASSY) MARGIN, PCE 6 IS HOMOGENEOUS, PCE 7 HAS A VARIOLITIC ZONE ON ONE SURFACE BUT NO FRESH GLASS, ADHERING CARB-PALAG BRECCIA (HYALOCLASTITE) ON ONE SURFACE, IN PCE 8 SOOTY-COLORED OVOIDS OF MN-FE.OX(?) MINERALS, PCES 9+10 ARE SPARSELY PHYRIC, PCE 9 IS FRAGMENT FROM QUENCH SURFACE, LITTLE GLASS LEFT-FLAKED OFF AND/OR GROUNDED OFF, IN PCE 10 NO GLASS OR VARIOLITIC SURFACES, IN PCE 11 FRESH GLASS ON ONE SURFACE, VARIOLITIC ON THE OTHER-VERY NARROW WITH QUENCH SURFACES ON TWO SIDES, IN PCE 12 FRESH GLASS ON ONE SIDE, IN PCE 15 CARB COATING WITH RUST-COLORED COATING (MORE WEATHERED) ON ONE SURFACE","CARB VEINS AND VUGS IN PCES 1+2, ROUNDISH SHAPE OF PCE 1 APPEARS PARTLY ORIGINAL-PROBABLY FRAGMENT OF PILLOW BASALT, 8MM CAVITIES IN PCE 10",,UNIT CONTINUES INTO NEXT SECTION,"     1-3  1-2          CARB             PIPE comments : IN PCE 1, SOME LARGE PIPE-LIKE 'VESICLES' IN PCE 2 |        1    5 comments : IN PCE 6 |            10 comments : IN PCE 8, MORE VESICULAR THAN ABOVE PCES |      <=1    5 comments : IN PCE 9 |           1-2          CLAY.MIN comments : SOME COATED WITH GRAY MATERIAL (CLAY.MIN?) WHICH ALSO OCCURS IN PCES 1-9 |           2-5 comments : IN PCE 12 |            15 comments : IN PCES 13+14, ONLY PCE 8 IS AS VESICULAR |             5 comments : IN PCE 15 comments : VESICLES IN THIS SECTION CONSIST OF CARB+CLAYS","OL         <5 comments : IN PCES 1+2, SLIGHTLY MORE IN PCE 8 | OL         <2 comments : IN PCES 9+10",,CARB comments :  IN VEINS AND VESICLES | CLAY.MIN comments :  IN VESICLES | MN.FE.OX comments :  OVOIDS IN CARB COATING,,
37,333,A,2,1,0.0,225.00,225.00,  226.32,"MELSON, W.",CARB-PALAG BRECCIA,"PCES 4 (30-35), 5 (39-42)","PCE 4 SPARSELY OL PHYRIC CARB-PALAG (MINOR FRESH GLASS) BRECCIA ZONE (SHATTER-QUENCH ZONE AGAINST SEDIMENTS?), PCE 5 PALAG-RECRYSTALLIZED BRECCIA (HYALOCLASTITE), ONE OL PHENO IN BRECCIA, LARGE BASALT CLAST WITH GLASSY QUENCH ZONE",,,,,,,,,
37,333,A,2,2,0.0,225.00,226.50,  227.05,"MELSON, W.",OL MOD PHYRIC BASALT,"PCES 1 (5-10), 2 (5-24), 3 (28-33), 4 (37-45), 5 (48-52)","MOD PHYRIC, IN PCES 2-4 NO GLASS OR VARIOLITES, LARGELY PALAGONITIZED GLASS ON ONE VESICLE OF PCE 5, HOMOGENEOUS CARB-BASALT MICROBRECCIA ON ONE SURFACE, PCE 3 IS LIKE PCE 2 BUT PROBABLY CLOSER TO A QUENCHED SURFACE","SOME LARGE CAVITIES WITH GRAY ENCRUSTATION IN PCES 3+4, TO 5MM IN PCE 4","comments: IN PCE 1 MORE WEATHERED ON ONE HALF THAN ON THE OTHER, 'INFILTRATED' WEATHERED ZONE IN PCE 2",END OF UNIT 1 AT BOTTOM OF CORE,                       CARB comments : IN PCE 1 10-15 VESICLES FILLED WITH CARB-MANY TOTALLY FILLED-DISTINGUISHES THIS PCE FROM OTHERS IN THIS CORE |           2-3 comments : IN PCES 2+4 comments : PCE 5 IS VESICULAR WITH SOME LARGELY PALAG GLASS ON ONE,OL          5       1-2 comments : IN PCE 5,,CARB comments :  IN VESICLE IN PCE 1,,
37,333,A,3,1,0.0,244.00,244.00,  244.30,"MELSON, W.",PLAG+OL+PYX MOD PHYRIC BASALT,"PCES 1 (5-10), 2 (13-18), 3 (20-25)","MOD PHYRIC, NO QUENCH SURFACE",SOME LARGE CAVITIES WITH GRAY ENCRUSTATIONS ON WALLS,comments: WEATHERED ON SOME SURFACES,THIS INTERVAL OF SECTION IS UNIT 2,"            5 comments : VESICULAR, IN PCE 3 LARGE VESICLES (CAVITIES), SOME MELT ENCRUSTATIONS (FILTER-PRESSED DURING COOLING AND COLLAPSE OF VESICLES)","COMBINE     5 comments : INCLUDING PLAG+OL+PYX, EMERALD GREEN PYX",,,,
37,333,A,3,1,30.0,244.00,244.30,  244.50,"MELSON, W.",PLAG SPARSELY PHYRIC BASALT,"PCES 4 (30-39), 5 (43-47)","SPARSELY PHYRIC, SUB-OPHITIC(?) GNDMASS",,"SLIGHTLY PERVASIVELY BUT SLIGHTLY WEATHERED, PCES 4+5 ARE 'BUFF' COLORED PERVASIVELY, SUGGESTING PERVASIVE SLIGHT ALTERATION, NO FRESH OL",THIS INTERVAL OF SECTION IS FLOW UNIT 3,"            5          CLAY.MIN comments : VESICULAR, MOSTLY PARTLY TO COMPLETELY FILLED BY GREEN CLAY.MIN(S?)",PLAG       <2,OL comments : NO FRESH OL NOTED (SOME OF ALTERED ORANGE AREAS MAY BE ALTERED OL),CLAY.MIN comments :  FILLING VESICLES,,
37,333,A,3,1,50.0,244.00,244.50,  245.32,"MELSON, W.",PLAG-OL PHYRIC BASALT,"PCES 6 (50-55), 7A-C (57-78), 8 (81-87), 9 (92-95), 10 (99-105), 11 (107-113), 12 (116-126), 13 (124-132)","PHYRIC, MOST COARSELY PORPHYRITIC UNIT SO FAR ENCOUNTERED IN 333A",,"SLIGHTLY WEATHERED (BUFF) AND FRESH (GRAY) ZONES, PCES 9+10 ARE WEATHERED SLIGHTLY THROUGHOUT, PCE 11 IS FRESH IN INTERIOR, WEATHERED 'OUTSIDE'",THIS INTERVAL OF SECTION IS UNIT 4,"     1-3    5          CARB,CLAY.MINS comments : IN PCE 6, PARTLY FILLED WITH GREEN CLAY.MINS AND CARB |           2-5          CLAY.MIN,CARB comments : PCES 7-13, COMPLETELY FILLED WITH CARB AND GREEN CLAY LININGS",PLAG    10-15 | OL       RARE,PLAG comments : GNDMASS IS PLAG MICROLITE NETWORK,CARB comments :  IN VESICLES | CLAY.MIN comments :  GREEN CLAY IN VESICLES,,
