leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
64,474,A,39,3,0.0,515.00,518.00,  519.12,"SAUNDERS, A.",SEDIMENT,,,,,,,,,,,
64,474,A,39,3,112.0,515.00,519.12,  519.42,"SAUNDERS, A.",SEDIMENT (SANDSTONE),,,,,,,,,,,
64,474,A,39,3,140.0,515.00,519.40,  519.50,"SAUNDERS, A.",APHYRIC BASALT,"PCES 1A (140-145), 1B (144-150)","APHYRIC,DISTINCT GLASSY CHILL AGAINST SANDSTONE",1MM CALCITE VEIN & 5MM CALCITE VUG,,, comments : 5MM CALCITE VUG,,,CALCITE,,
64,474,A,39,4,0.0,515.00,519.50,  520.67,"SAUNDERS, A.",DOLERITE,"PCES 1 (1-3), 2 (3-10), 3 (11-17), 4 (18-23), 5 (23-35), 6 (36-46), 7 (47-60), 8 (62-75), 9 (76-78), 10 (80-84), 11A (85-93), 11B (89-98), 12 (99-117)","FINE-TO-MEDIUM-GRAINED,EQUIGRANULAR",1-2MM WIDE CALC.CARB VEINS IN PCES 2-3,MOD PCES 1-3 | FRESH PCES 4-12,PCE 12 MARKS END OF CORE,,,,CARB comments :  CALC.CARB FILLS VEINS,,
64,474,A,40,1,0.0,524.50,524.50,  526.00,"SAUNDERS, A.",DOLERITE,"PCES 1A (0-20), 1B (19-38), 1C (37-51), 2A (53-65), 2B (65-79), 2C (80-87), 2D (86-91), 3 (90-93), 4A (94-121), 4B (119-130), 4C (129-138), 4D (138-142), 4E (140-150)","DOMINANTLY EQUIGRANULAR DOLERITE,MORE PLAG XTLS (TO 1MM) IN LOWER PORTION OF SECTION (140-150MM)","NON-VESICULAR,SEVERELY VEINED BY CALCITE IN INTERVAL 120-150CM,MINOR CALCITE VEINS RUN THROUGHOUT",MOD INTERVALS 15-20+20-45+53-56+75-95CM | FRESH INTERVALS 0-15+20-45+50-53+56-75+95-120CM | EXTENSIVELY PCES 4B-4E,,            0,PLAG               TO 1 comments : MORE PHENOS OCCUR IN LOWER PART OF SECTION(140-150CM),,CALCITE,,
64,474,A,40,2,0.0,524.50,526.00,  527.19,"SAUNDERS, A.",DOLERITE,"PCES 1 (0-3), 2 (4-7), 3A (7-13), 3B (13-20), 3C (21-30), 3D (30-37), 3E (37-41), 3F (41-48), 3G (44-47), 3H (48-56), 3I (55-60), 3J (61-80), 3K (80-90), 3L (90-98), 4 (10-110), 5A (111-119)","MAINLY EQUIGRANULAR,MEDIUM-GRAINED,CHILLED(?) (NOT GLASSY) MARGIN PCE 5B","INTENSE VEINING(MAINLY CALC.CARB) WITH 1-5MM WIDE VEINS,PCE 5B SANDSTONE(120-127CM)",MOD ALTERED OL PHENOS IN RANDOM CONCENTRATIONS IN INTERVALS 16-98+104-107+113-116CM,DARK GRAY COLOR,,OL                 TO 2 comments : ALTERED OL PHENOS IN RANDOM CONCENTRATIONSTHROUGHOUT INTERVALS 16-98+104-107+113-116CM,,CARB comments :  CALC.CARB VEINS,,
64,474,A,40,2,120.0,524.50,527.20,  527.27,"SAUNDERS, A.",SEDIMENT (SANDSTONE),PCE 5B (120-127),,,,COUNTRY ROCK SANDSTONE SIMILAR TO THAT AT UPPER CONTACT EXCEPT THAT SANDSTONE IS BAKED AT LOWER CONTACT AT ABOUT 121CM,,,,,,
64,474,A,40,2,127.0,524.50,527.27,  527.50,"SAUNDERS, A.",SEDIMENT,,,,,,,,,,,
64,474,A,41,5,0.0,534.00,540.00,  541.28,"FORNARI, D.",SEDIMENT,,,,,,,,,,,
64,474,A,41,5,128.0,534.00,541.28,  541.50,"FORNARI, D.",DOLERITE,"PCES 1A (128-132), 1B (129-132), 1C (132-138), 2 (136-140), 3 (140-144), 4 (144-150)","BAKED CONTACT BETWEEN OVERLYING SEDIMENT & DOLERITE AT 128-129CM,SILL CONTACT IS CHILLED(TO 2MM) & GRAINSIZE DECREASES FROM CONTACT WHERE IT IS OL PHYRIC(1MM GRAINS) TO MORE FINE-GRAINED AT ABOUT 145CM,145-150CM DOLERITE IS EQUIGRANULAR TO APHYRIC",LARGE(8MM) CALCITE VEIN OCCURS BETWEEN 131-132CM,MOD INTERVAL 128-133CM | FRESH INTERVAL 133-150CM,,,,,CALCITE,,
