leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
94,607,,1,1,0.0,146.0,0.00,0.00,1.46,LDK, FORAM NANNOFOSSIL OOZE," GRAYISH ORANGE,GRAYS", CONTACTS,,,,,, SOFT, 00000000,f28f894fe4534c51fb7d2df9cc23a3e0
94,607,,1,2,0.0,150.0,0.00,1.50,3.00,LDK, FORAM NANNOFOSSIL OOZE, GRAYS," MOTTLING,LAMINAE,CONTACTS",,,,,, SOFT, 00000000,0f082ee28feb552410884b960c34101f
94,607,,1,3,0.0,150.0,0.00,3.00,4.50,LDK, FORAM NANNOFOSSIL OOZE," GRAYS,WHITE",,,,,,, SOFT, 00000000,cedd35c8b40a02a10490a4965d9ea298
94,607,,1,4,0.0,81.0,0.00,4.50,5.31,LDK, FORAM NANNOFOSSIL OOZE," GRAYS,WHITE", CONTACT,,,,,, SOFT, 00000000,fec218a49c767fdebbb956d992506e5f
94,607,,1,4,81.0,150.0,0.00,5.31,6.00,LDK, NANNOFOSSIL OOZE," GRAYS,PALE OLIVE", LAMINAE,,, PYRITE,,, SOFT, 00000000,3819628b2466b7501642171925133d04
94,607,,1,5,0.0,150.0,0.00,6.00,7.50,LDK, NANNOFOSSIL OOZE," PALE OLIVE,GRAYS"," BURROWS,CONTACTS",,,,,, SOFT, 00000000,9e180000f1530b7594340038cd245f45
94,607,,1,6,0.0,150.0,0.00,7.50,9.00,LDK, NANNOFOSSIL OOZE," PALE OLIVE,GRAYS"," CONTACTS,MOTTLING",,, PYRITE,,, SOFT, 00000000,54f758b3c56c86da38055cf1df7375fe
94,607,,1,7,0.0,18.0,0.00,9.00,9.18,LDK, NANNOFOSSIL OOZE, GRAYS, CONTACTS,,,,,, SOFT, 00000000,7ff7aaf8781f19144f9a3625bb92ffeb
94,607,,1,CC,0.0,25.0,0.00,9.29,9.44,LDK, NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 00000000,886f09bcbdb6e70b2051f7a47b010ad3
94,607,,2,1,0.0,150.0,9.60,9.60,11.10,JFD, FORAM NANNOFOSSIL OOZE," GRAY,WHITE", LAMINAE,,,,,, SOFT, 00000000,53112c5687baf9b8d1a44333919404fa
94,607,,2,2,0.0,150.0,9.60,11.10,12.60,JFD, FORAM NANNOFOSSIL OOZE," GRAY,YELLOW GRAY,WHITE"," CONTACTS,MOTTLING",,, PYRITE,,, SOFT, 00000000,73ce13ec2a674db5f1804b0b470223ef
94,607,,2,3,0.0,150.0,9.60,12.60,14.10,JFD, FORAM NANNOFOSSIL OOZE," GRAY,OLIVE GRAY,WHITE,YELLOWISH,GREEN"," MOTTLING,BURROWS,LAMINAE",,,,,, SOFT, 00000000,8cda99e2437ce4acff077bc44482ce8a
94,607,,2,4,0.0,150.0,9.60,14.10,15.60,JFD, FORAM NANNOFOSSIL OOZE," GRAYS,WHITE"," LAMINAE,BURROWS,MOTTLING",,, PYRITE,,, SOFT, 00000000,39830bb7730761fe1290cde5471d7f3e
