leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,682,A,001,Hydraulic (Advanced) Piston Core,01,LIN,000,,,150,,,foram-bearing diatomaceous mud,"dark olive gray (0-94,108-150cm), greenish gray and dark olive gray (94-108cm)","5y 3/2 (0-94,108-150cm), 5g 5/1 and 5y 3/2 (94-108cm)","moderate (50-65,100-150cm)-strong (65-100cm) bioturbation,mottling,shell fragments(50-60,140-150cm),laminae(108-150cm)","slightly disturbed (0-10cm), highly disturbed? (70-100cm)",,,"forams, diatoms, rare shell fragments",,,,H,-11.26650,-79.06217,0000.00,0,150
112,682,A,001,Hydraulic (Advanced) Piston Core,02,LIN,000,,,150,,,foram-bearing diatomaceous mud with lithic-feldspathic sand in burrow fill at 10cm,olive gray with dark gray burrows,5y 4/2 with 5y 4/1 burrows,"moderate bioturbation (0-45,95-145cm), shell fragments (50,90,105cm), interbeds/laminae? (75-76cm), burrows (esp. 10cm)",,,"phosphate?, glauconite?, and feldspar (10cm)","forams, diatoms, shell fragments (50,90,105cm)",,,,H,-11.26650,-79.06217,0001.50,150,300
112,682,A,001,Hydraulic (Advanced) Piston Core,03,LIN,000,,,140,,,foram-bearing diatomaceous mud,olive gray,5y 4/2,"moderate bioturbation (10-150cm), faint bedding (10-11,64-65cm)",,,,"forams, diatoms",,,,H,-11.26650,-79.06217,0003.00,300,440
112,682,A,001,Hydraulic (Advanced) Piston Core,03,LIN,140,,,150,,,interstitial water and canned gas samples,,,,,,,,,,,H,-11.26650,-79.06217,0003.00,440,450
112,682,A,001,Hydraulic (Advanced) Piston Core,04,SAN,000,,,150,,,foram-bearing diatomaceous mud with fine-grained sandy interval at 81-106cm,olive gray with olive laminae at 0-81?cm and patches of gray at 81-106cm,5y 4/2,"moderate (0-125cm) to strong? (125-150cm) bioturbation, laminae (0-81?cm)",slightly disturbed,,"phosphate, glauconite, and calcite fragments (81-106cm)","forams, diatoms",,,,H,-11.26650,-79.06217,0004.50,450,600
112,682,A,001,Hydraulic (Advanced) Piston Core,05,SAN,000,,,150,,,foram-bearing diatomaceous mud,olive gray,5y 4/2,"moderate (10-35,70-80,105-115cm)-strong (115-125cm) bioturbation",slightly disturbed,,,"forams, diatoms",,,,H,-11.26650,-79.06217,0006.00,600,750
112,682,A,001,Hydraulic (Advanced) Piston Core,06,SAN,000,,,150,,,foram-bearing diatomaceous mud with muddy diatom ooze at 6-25?cm and lithic-feldspathic sand at 40-45cm,olive gray with olive lense at 25cm,5y 4/2 with 5y 5/2 at 6-25?cm and 5y 4/3 lense at 25cm,"moderate (0-40cm) to minor (40-100cm) bioturbation, laminae (40-45cm), faint laminae (45-150cm)",slightly disturbed (~40cm) to highly disturbed (~60-150cm),,"feldspar, phosphate, glauconite, and calcite (40-45cm)","forams, diatoms",,,,H,-11.26650,-79.06217,0007.50,750,900
112,682,A,001,Hydraulic (Advanced) Piston Core,07,SAN,000,,,068,,,foram-bearing diatomaceous mud,dark olive gray,5y 3/2,,highly disturbed,,,"forams, diatoms",,,,H,-11.26650,-79.06217,0009.00,900,968
112,682,A,001,Hydraulic (Advanced) Piston Core,CC,SAN,000,,,017,,,"foram-bearing diatomaceous mud, void (0-6cm)",dark olive gray,5y 3/2,,slightly disturbed,,,"forams, diatoms",,,,H,-11.26650,-79.06217,0009.67,967,984
112,682,A,002,Hydraulic (Advanced) Piston Core,01,LIN,000,,,150,,,"diatomaceous mud with foram sand and foram-bearing sandy silt at 21-34,65-78cm","olive gray (0-21cm), black (21-34,65-78cm), dark olive gray (34-65,78-150cm)","5y 4/2 to 5y 5/2 (0-21cm), 5y 2.5/1 (21-34,65-78cm), 5y 3/2 (34-65,78-150cm)","moderate(0-21,78-150cm)-minor (50-65cm) bioturbation,mottling(0-21cm),laminae(21-34,65-78cm),shell frags(60,78-150cm)",highly disturbed? (0-21cm),"phosphate peloids (21-34,65-77cm)","glauconite and phosphate peloids (21-34,65-77cm)","shell fragments (60,78-150cm), forams, diatoms",,,,H,-11.26650,-79.06217,0009.80,980,1130
