leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
105,645,D,001,Rotary,01,CRE,000,,,050,,,silty mud,dark greenish gray,5gy 4/1,isolated pebbles and cobbles (6-10 cm and 30-40 cm),highly disturbed,"limestone dropstones (6-10,30-39,39-42 cm)",,,gradational lower contact,,,R,70.45717,-64.65617,0265.70,26570,26620
105,645,D,001,Rotary,01,CRE,050,,,100,,,silty clay (50-68 cm) grading dn to silty mud (68-100 cm),olive gray grading dn to dark greenish gray with a dark band at 90-91 cm,5y 4/2 grading dn to 5gy 4/1 with 5y 4/1 band at 90-91 cm,"fining-upward sequence (50-70 cm), faint banding",highly disturbed,,,,gradational upper and lower contacts,,,R,70.45717,-64.65617,0265.70,26620,26670
105,645,D,001,Rotary,01,CRE,100,,,150,,,silty clay (100-121 cm) grading down to silty mud,dark greenish gray,5gy 4/1,fining-upward sequence (100-150 cm),moderately disturbed,,,,"gradational upper contact, gradational contact (121 cm), diffuse granules in sand pockets",,,R,70.45717,-64.65617,0265.70,26670,26720
105,645,D,001,Rotary,02,CRE,000,,,150,,,silty mud,dark greenish gray,5gy 4/1,"fining-upward sequence (0-150 cm), possible layering or laminae","moderately disturbed (0-10cm, 120-150cm), highly disturbed",,,,entire section is part of fining-upward sequence that includes parts of sections 1 and 3,unlithified,,R,70.45717,-64.65617,0267.20,26720,26870
105,645,D,001,Rotary,03,CRE,000,,,092,,,"silty mud (0-47 cm) grading dn into a homogeneous, micaceous, muddy sand (47-92 cm)",dark gray (0-47 cm) grading dn to dark olive gray (47-92 cm),5y 4/1 (0-47 cm) grading dn to 5y 3/2 (47-92 cm),fining-upward sequence (0-92 cm) is part sequence that extends up to section 1 at 100 cm,"highly disturbed (0-85 cm), soupy (85-92 cm)",,mica (47-92cm),,"gradational contact (47 cm), gradational lower contact",,,R,70.45717,-64.65617,0268.70,26870,26962
105,645,D,001,Rotary,03,CRE,092,,,140,,,silty mud,dark greenish gray,5gy 4/1,,soupy,,,,gradational upper contact,,,R,70.45717,-64.65617,0268.70,26962,27010
105,645,D,001,Rotary,03,CRE,140,,,150,,,interstitial water sample,,,,,,,,,,,R,70.45717,-64.65617,0268.70,27010,27020
105,645,D,001,Rotary,04,CRE,000,,,106,,,"silty mud with a gravel-bearing layer at 8-11 cm, and a 10 cm muddy sand layer at 26-36 cm",dark greenish gray,5gy 4/1,isolated pebbles and cobbles,highly disturbed,pebbles and cobbles,,,,,,R,70.45717,-64.65617,0270.20,27020,27126
105,645,D,001,Rotary,CC,BOR,000,,,006,,,silty mud,dark greenish gray,5gy 4/1,,highly disturbed,,,,,,,R,70.45717,-64.65617,0271.25,27125,27131
105,645,D,002,Rotary,01,ZIM,000,,,150,,,"silty mud (0-110cm) grading into sandy, silty mud (110-150 cm)",dark greenish gray,5gy 4/1,fining-upward sequence,"soupy (0-15 cm), highly disturbed (15-150 cm)",,,,gradational contact (100 cm),,,R,70.45717,-64.65617,0272.90,27290,27440
