Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name,Preservation,Foram abundance,Planktonic Benthic ratio (P:B),General comment,NEOGENE,Bolliella calida,Bolliella praeadamsi,Candeina nitida,Cassigerinella chipolensis,Cassigerinella martinezpicoi,Clavatorella bermudezi,Fohsella birnageae,Fohsella fohsi fohsi,Fohsella fohsi lobata,Fohsella lenguaensis,Fohsella peripheroacuta,Fohsella peripheroronda,Fohsella praefohsi,Fohsella robusta,Globigerina braziere,Globigerina bulloides,Globigerina connecta,Globigerinatella insueta,Globigerinella siphonifera,Globigerinoides altiapertura,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides primordius,Globigerinoides quadrilobatus,Globigerinoides ruber,Globigerinoides sacculifer,Globigerinoides seigliei,Globigerinoides subquadratus,Globigerinoides trilobus,Globoconella conoidea,Globoconella conomiozea,Globoconella inflata,Globoconella miozea,Globoconella pliozea,Globoconella praescitula,Globoconella puncticulata,Globoconella sphericomiozea,Globoconella zealandica,Globoquadrina altispira altispira,Globoquadrina baroemoenensis,Globoquadrina binaiensis,Globoquadrina dehiscens,Globoquadrina globularis,Globoquadrina venezuelana,Globorotalia archeomenardii,Globorotalia conica,Globorotalia crassaformis crassaformis,Globorotalia crassula,Globorotalia excelsa,Globorotalia exilis,Globorotalia flexuosa,Globorotalia hessi,Globorotalia hirsuta,Globorotalia inconspicua,Globorotalia lenguaensis,Globorotalia limbata,Globorotalia menardii,Globorotalia merotumida,Globorotalia miocenica,Globorotalia miotumida,Globorotalia miozea,Globorotalia multicamerata,Globorotalia pertenuis,Globorotalia plesiotumida,Globorotalia praemenardii,Globorotalia praescitula,Globorotalia ronda,Globorotalia semivera,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita woodi,Hirsutella cibaoensis,Hirsutella juanai,Hirsutella margaritae,Hirsutella scitula,Neogloboquadrina acostaensis,Neogloboquadrina asanoi,Neogloboquadrina atlantica,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina nympha,Orbulina bilobata,Orbulina suturalis,Orbulina universa,Paragloborotalia continuosa,Paragloborotalia kugleri,Paragloborotalia mayeri,Paragloborotalia pseudokugleri,Paragloborotalia siakensis,Praeorbulina curva,Praeorbulina glomerosa,Praeorbulina sicana,Pulleniatina finalis,Pulleniatina obliquiloculata,Pulleniatina primalis,Pulleniatina sp.,Pulleniatina spectabilis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis paenedehiscens,Sphaeroidinellopsis seminulina,Sphaeroidinellopsis subdehiscens,Turborotalita humilis,PALEOGENE,Acarinina acarinata,Acarinina aspensis,Acarinina broedermanni,Acarinina bullbrooki,Acarinina coalingensis,Acarinina collactea,Acarinina cuneicamerata,Acarinina mcgowrani,Acarinina mckannai,Acarinina medizzai,Acarinina primitiva,Acarinina pseudotopilensis,Acarinina quetra,Acarinina rohri,Acarinina sibaiyaensis,Acarinina soldadoensis,Acarinina soldadoensis angulosa,Acarinina spp.,Acarinina subsphaerica,Acarinina topilensis,Acarinina wilcoxensis,Catapsydrax dissimilis,Catapsydrax stainforthi,Catapsydrax unicavus,Chiloguembelina cubensis,Chiloguembelina martini,Chiloguembelina midwayensis,Chiloguembelina sp.,Chiloguembelina wilcoxensis,Clavigerinella akersi,Clavigerinella columbiana,Clavigerinella eocanica,Clavigerinella jarvisi,Cribrohantkenina inflata,Dentoglobigerina sellii,Dentoglobigerina tapuriensis,Globanomalina australiformis,Globanomalina compressa,Globanomalina imitata,Globanomalina pseudomenardii,Globigerina angulisuturalis,Globigerina ouachitaensis,Globigerinatheka index,Globigerinatheka kugleri,Globigerinatheka mexicana,Globigerinatheka semiinvoluta,Globigerinatheka subconglobata,Globigerinatheka tropicalis,Globoconusa daubjergensis,Globorotaloides carcoselleensis,Guembelitrioides nuttali,Hantkenina alabamensis,Hantkenina mexicana,Hantkenina nuttalli,Hantkenina singanoae,Hantkenina spp.,Igorina albeari,Igorina broedermanni,Igorina pusilla,Morozovella acuta,Morozovella aequa,Morozovella allisonensis,Morozovella angulata,Morozovella apanthesma,Morozovella aragonensis,Morozovella broedermanni,Morozovella caucasica,Morozovella conicotruncata,Morozovella crater,Morozovella formosa,Morozovella gracilis,Morozovella lensiformis,Morozovella marginodentata,Morozovella praeangulata,Morozovella praecursoria,Morozovella quetra,Morozovella spinulosa,Morozovella subbotinae,Morozovella velascoensis,Morozovelloides crassatus,Morozovelloides lehneri,Muricoglobigerina senni,Orbulinoides beckmanni,Paragloborotalia nana,Paragloborotalia opima,Parasubbotina griffinae,Parasubbotina variospira,Parvularugoglobigerina eugubina,Parvularugoglobigerina extensa,Planorotalites palmerae,Planorotalites spp.,Praemurica inconstans,Praemurica uncinata,Pseudoglobigerinella bolivariata,Pseudohastigerina micra,Pseudohastigerina naguewichiensis,Pseudohastigerina wilcoxensis,Subbotina angiporoides,Subbotina brevis,Subbotina euapertura,Subbotina inaequispira,Subbotina linaperta,Subbotina lozanoi,Subbotina triloculinoides,Subbotina utilisindex,Subbotina velascoensis,Tenuitella insolita,Tenuitella minutissima,Tenuitella munda,Tenuitella pseudoedita,Tenuitella reissi,Tenuitella selleyi,Turborotalia ampliapertura,Turborotalia boweri,Turborotalia cerroazulensis,Turborotalia cocoaensis,Turborotalia cunialensis,Turborotalia frontosa,Turborotalia griffinae,Turborotalia pomeroli,Turborotalia possagnoensis,CRETACEOUS,Abathomphalus intermedius,Abathomphalus mayaroensis,Archaeoglobigerina australis,Archaeoglobigerina blowi,Archaeoglobigerina bosquensis,Archaeoglobigerina cretacea,Contusotruncana contusa,Contusotruncana fornicata,Contusotruncana patelliformis,Contusotruncana plummerae,Dicarinella asymetrica,Dicarinella concavata,Falsotruncana maslakovae,Gansserina gansseri,Globigerinelloides ultramicrus,Globotruncana aegyptiaca,Globotruncana arca,Globotruncana linneiana,Globotruncana ventricosa,Globotruncanella havanensis,Globotruncanita atlantica,Globotruncanita calcarata,Guembelitria cretacea,Planoglobulina acervulinoides,Pseudoguembelina costulata,Pseudoguembelina excolata,Pseudoguembelina hariaensis,Pseudoguembelina kempensis,Pseudoguembelina palpebra,Pseudotextularia elegans,Racemiguembelina fructicosa,Radotruncana calcarata,Rugoglobigerina hexacamerata,Rugoglobigerina rugosa,Ventilabrella eggeri,ADDITIONAL SPECIES,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
371-U1511B-2R-CC-PAL-FORAM,0,10,22.91,23.01,PL1-M13b,M,P,0.9,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,,,P,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N. incompta,,,,371,U1511,B,2,R,CC,PAL
371-U1511B-3R-CC-PAL-FORAM,0,10,30.48,30.58,PL1-M13b,M,P,0.9,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,3,R,CC,PAL
371-U1511B-4R-CC-PAL-FORAM,0,10,47.5,47.6,-M13a,M,P,0.9,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N. incompta,,,,371,U1511,B,4,R,CC,PAL
371-U1511B-6R-CC-PAL-FORAM,0,10,65.6,65.7,Miocene?,M,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grobolotalia spp.,,,,371,U1511,B,6,R,CC,PAL
371-U1511B-7R-CC-PAL-FORAM,0,10,77.2,77.3,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,7,R,CC,PAL
371-U1511B-9R-CC-PAL,0,8,192.2,192.28,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,9,R,CC,PAL
371-U1511B-10R-CC-PAL,0,10,208.97,209.07,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,10,R,CC,PAL
371-U1511B-11R-CC-PAL,0,10,211.5,211.6,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,11,R,CC,PAL
371-U1511B-12R-CC-PAL,0,10,230.81,230.91,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,12,R,CC,PAL
371-U1511B-13R-CC-PAL,0,10,240.38,240.48,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1511,B,13,R,CC,PAL
