leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
12,118,,PLEISTOCENE,,96.0,209.0,,NO AGE GIVEN,,NO AGE GIVEN,0.011,  1.8,.9055,DSDP INITIAL REPORTS
12,118,,PLIOCENE,,300.0,359.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
12,118,,LOWER PLIOCENE,UPPER MIOCENE,399.0,408.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  3.4, 10.5, 6.95,DSDP INITIAL REPORTS
12,118,,UPPER MIOCENE,,448.0,457.0,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,DSDP INITIAL REPORTS
12,118,,MIOCENE,,496.0,505.0,,NO AGE GIVEN,,NO AGE GIVEN,    5, 22.5,13.75,DSDP INITIAL REPORTS
12,118,,MIDDLE MIOCENE,,505.0,613.0,,NO AGE GIVEN,,NO AGE GIVEN, 10.5,   16,13.25,DSDP INITIAL REPORTS
12,118,,LOWER MIOCENE,,650.0,690.0,,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,DSDP INITIAL REPORTS
12,118,,MIDDLE EOCENE,,690.0,696.5,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,DSDP INITIAL REPORTS
12,118,,LOWER EOCENE,,696.5,708.0,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
12,118,,EOCENE,PALEOCENE,714.0,723.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 37.5,   65,51.25,DSDP INITIAL REPORTS
12,118,,PALEOCENE,,723.0,741.0,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   65,59.25,DSDP INITIAL REPORTS
12,118,,TERTIARY,,741.0,750.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,   65, 33.4,DSDP INITIAL REPORTS
12,118,,PALEOCENE,,750.0,759.0,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   65,59.25,DSDP INITIAL REPORTS
12,118,,UPPER PALEOCENE,,759.0,761.0,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
