Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 705,A,Initial Reports          ,       2.300,    0.270000,FO Emiliania huxleyi
,,,,,,
115, 705,A,Initial Reports          ,       3.550,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 705,A,Initial Reports          ,       4.230,    0.600000,LO Globorotalia tosaensis
,,,,,,
115, 705,A,Initial Reports          ,       9.150,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 705,A,Initial Reports          ,      10.550,    1.600000,FO Gephyrocapsa oceanica
,,,,,,
115, 705,A,Initial Reports          ,      10.600,    1.890000,LO Discoaster brouweri
,,,,,,
115, 705,A,Initial Reports          ,      13.550,    2.350000,LO Discoaster pentaradiatus
,,,,,,
115, 705,A,Initial Reports          ,      15.050,    2.650000,LO Discoaster tamalis
,,,,,,
115, 705,A,Initial Reports          ,      15.500,    2.900000,LO Globoquadrina altispira
,,,,,,
