leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
25,241,,HOLOCENE,,0.0,3.7,,NO AGE GIVEN,,NO AGE GIVEN,    0,0.011,.0055,DSDP INITIAL REPORTS
25,241,,QUATERNARY,,3.7,18.0,,NO AGE GIVEN,,NO AGE GIVEN,    0,  1.8,  0.9,DSDP INITIAL REPORTS
25,241,,LOWER PLEISTOCENE,,47.0,74.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.2,  1.8,  1.5,DSDP INITIAL REPORTS
25,241,,UPPER PLIOCENE,,104.0,151.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,DSDP INITIAL REPORTS
25,241,,UPPER MIOCENE,,180.0,265.0,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,DSDP INITIAL REPORTS
25,241,,MIDDLE MIOCENE,,294.0,388.0,,NO AGE GIVEN,,NO AGE GIVEN, 10.5,   16,13.25,DSDP INITIAL REPORTS
25,241,,LOWER MIOCENE,,398.0,457.0,,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,DSDP INITIAL REPORTS
25,241,,UPPER OLIGOCENE,,457.0,464.0,,NO AGE GIVEN,,NO AGE GIVEN, 22.5,   30,26.25,DSDP INITIAL REPORTS
25,241,,MIDDLE EOCENE,,483.0,492.0,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,DSDP INITIAL REPORTS
25,241,,LOWER EOCENE,,492.0,548.0,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
25,241,,PALEOCENE,,578.0,587.0,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   65,59.25,DSDP INITIAL REPORTS
25,241,,SENONIAN,CAMPANIAN,626.0,844.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   65,   78, 71.5,DSDP INITIAL REPORTS
25,241,,SENONIAN,TURONIAN,873.0,1072.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   65,   92, 78.5,DSDP INITIAL REPORTS
