Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 956,A,Shipboard                ,       6.060,    0.260000,Max age FO E. huxleyi
,,,,,,
157, 956,A,Shipboard                ,      22.180,    0.460000,Min age LO P. lacunosa
,,,,,,
157, 956,A,Shipboard                ,      50.430,    1.950000,Max age Absence D. brouweri
,,,,,,
157, 956,A,Shipboard                ,      60.100,    1.920000,Max age FO Gr. truncatulinoides
,,,,,,
157, 956,A,Shipboard                ,      60.120,    1.950000,Min age LO D. brouweri
,,,,,,
157, 956,A,Shipboard                ,      63.150,    1.920000,Min age Absence of Gr.truncatulinoides
,,,,,,
157, 956,A,Shipboard                ,      72.090,    2.190000,Max age FO Gr. inflata
,,,,,,
157, 956,A,Shipboard                ,      82.140,    2.370000,Min age LO Gr. miocenica
,,,,,,
157, 956,A,Shipboard                ,      82.150,    2.440000,Min age LO D. pentaradiatus
,,,,,,
157, 956,A,Shipboard                ,      84.630,    2.610000,Max age LO D. surculus
,,,,,,
157, 956,A,Shipboard                ,     148.750,    3.150000,Max age Absence of Ss. seminulina
,,,,,,
157, 956,A,Shipboard                ,     157.590,    3.150000,LO Ss. seminulina
,,,,,,
