leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
57,438,B,1,1,0.0,150.0,571.50,571.50,573.00,MA, SILTY CLAY, -OLIVE GREY,, DRILLING BRECCIA,,,,, SOUP, 33213000,20693fd085c3f7dcb718ef6b382ff78c
57,438,B,1,2,0.0,150.0,571.50,573.00,574.50,MA, SILTY CLAY, -OL.GREY,, DRILLING BRECCIA,,,,, SOUP, 33213000,b35e782a37a3c02beee94d185c6b321a
57,438,B,1,3,0.0,150.0,571.50,574.50,576.00,MA, SILTY CLAY, -OL.GREY," 10-30 CM VOID,BIOTURB. OL. GRAY CLAYSTONE 90-105 CM", DRILLING BRECCIA,,,,, SOUP, 33213000,27bb31d0ddecfab05a93aa8ddb185d6f
57,438,B,1,4,0.0,46.0,571.50,576.00,576.46,MA, SILTY CLAY, -OL.GREY,, DRILLING BRECCIA,,,,, SOUP, 33213000,7a68e21fe11bb327c620fa0425b946df
57,438,B,1,CC,0.0,10.0,571.50,576.56,576.56,MA, SILTY CLAY, -OL.GREY,, DRILLING BRECCIA,,,,, SOUP, 33213000,a0b64c3850c14e06257b72583361c8f9
57,438,B,2,1,0.0,150.0,661.50,661.50,663.00,MA, CLAY, -OL.GRAY,, DRILLING SOUP,,,,," SOUP, WELL-STIRR ED", 33211000,d9dd576e2c03deffd9fb84ba5672cb10
57,438,B,2,2,0.0,150.0,661.50,663.00,664.50,MA, CLAY, -OL.GREY,, DRLG. BRECCIA,,,,," SOUP, WELL-STIRR ED", 33211000,4f3f223998efa9079322b0c2cbbbb6f9
57,438,B,2,3,0.0,150.0,661.50,664.50,666.00,MA, CLAY, -OL.GREY,, DRLG. BRECCIA,,,,," SOUP, WELL-STIRR ED", 33211000,8da2f034b0028fda94d96b8f3923e487
57,438,B,2,4,0.0,150.0,661.50,666.00,667.50,MA, CLAY, -OL.GREY,, DRLG. BRECCIA,,,,," SOUP, WELL-STIRR ED", 33211000,1a107d993c7391f85e698dec86dbb700
57,438,B,2,5,0.0,36.0,661.50,667.50,667.86,MA, CLAY, -OL.GREY,, DRLG. BRECCIA,,,,," SOUP, WELL-STIRR ED", 33211000,88749905152daa47aeb375fa1c2bf2d0
57,438,B,2,CC,0.0,5.0,661.50,667.96,667.91,MA, CLAY, -OL.GREY,, DRLG. BRECCIA,,,,," SOUP, WELL-STIRR ED", 33211000,769eb7b0d54b1d73cc8ba97d04ae427f
57,438,B,3,1,0.0,150.0,786.00,786.00,787.50,MA, MOD. MOTTLED DIATOMACEOUS CLAYSTONE," 10Y4/2-GRYSH OL.,-BLUE GREY"," SOME INTERVALS OF LT.COLORED BURROW-MOTTLING WHICH IS TOTALLY CACO3 UNSPECIFIED (REXSTALLIZED) AND VERY-WELL CEMENTED,54-55 CM LT. MOTTLE (CEMENTED),72-74 CM SMALL BLUE-GREY CALC. BURROW-FILLING (HARD) DIFFERENTIAL CEMENTATION, 95-106 CM LT.COLORED CALC. BURROW-FILLING", MODERATE DEF.,, CACO3 BURROW-MOTTLING COULD HAVE BEEN ORIGINALLY LT.COLORED CACO3 LAYERS WHICH HAVE BEEN BURROW-MIXED, DIATOMS,,, 33231000.2220,4910929e0c2166c7abd99542b2117b85
57,438,B,3,2,0.0,150.0,786.00,787.50,789.00,MA, DIATOMACEOUS CLAYSTONE," 10Y4/2-GRYISH OL.,10Y3/2- DK.GRYISH OL.,-DK.GRY"," MOD. BURROW-MOTTLED,31-47 CM FLUID ESCAPE VEINS (?)--DK.GRY IRREG. VEINING,LT. COLORED BURROWED INTERVAL (CEMENTED CACO3) AT 95-100 113-115 AND 130-134 CM,100-105 CM LGR. DKER-COLORED INTERVAL W/DK.GRY BOUNDARY AT BOTTOM (ALSO BURROW- MOTTLED),122-126 CM LT-DARK CONCENTRIC PATTERN IN CACO3 CONCRETION (3.5 CM DIA),125-150 CM HACKLY FRACTURE IN CORE--MOSTLY VERT. ORIENTATION (PROB. DRLG. DISTURB.),OVERALL 10Y4/2-3/2 COLOR"," SLI. TO NO DEF.,FRACT. 125-150 CM PROB. DRLG. DISTURB",, CACO3, DIATOMS,,, 33231000.2220,e27d37effa38d197ac1ec13e2fe30248
57,438,B,3,3,0.0,37.0,786.00,789.00,789.37,MA, DIATOMACEOUSLY CLAYSTONE," 10Y4/2-GRYSH OL.,10Y3/2 -DK.GRYSH OL."," MOD. BURROW-MOTTLED,HACKLY FRACTURE (DRILLING INDUCED?) ON CORE (MOSTLY VERT.) AT 20-34 CM,34-37 CM VOID", UNDEF.,,, DIATOMS,,, 33231000.2220,a30c4fd1c112298d4add908bc1cd9896
