leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
61,462,,60,1,0.0,558.50,558.50,  559.04,"TOKUYAMA, H.",SEDIMENT,,,,,,,,,,,
61,462,,60,1,54.0,558.50,559.04,  559.83,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1A (54-86), 1B (86-95), 1C (94-112), 2 (113-117), 3 (119-122), 4A (123-127), 4B (125-132)","APHYRIC TO SLIGHTLY PHYRIC, CHILLED MARGIN AT 55- 60CM(?), TRANSITION ZONE AT 60-99CM (FINE), INTERVAL 99-133CM SLIGHTLY COARSE-GRAINED","BASALT SILL WITH CHLORITE, CALCITE AND CHLORITE+ CALCITE+CLAY VEINS, MASSIVE",MOD ALTERED ABOUT THE VEINS,"INTERVAL 55-60CM IS PINKISH GRAY 5YR 8/1 (CHILLED MARGIN), INTERVAL 60-133CM IS GREENISH GRAY 5G 6/1, CHLORITE VEIN IS DUSKY BLUE GREEN 5BG 3/2",,OL | PLAG | CPX,,CLAY | CALCITE | CHLORITE,,
61,462,,60,2,0.0,558.50,560.00,  561.50,"TOKUYAMA, H.",MASSIVE BASALT SILLAS ABOVE IN 60-1,"PCES 1 (0-20), 2 (20-24), 3A (25-50), 3B (50-60), 4A (60-74), 4B (73-93), 5 (94-98), 6 (100-116), 7 (117-123), 8 (124-129), 9 (130-150)","APHYRIC TO SPARSELY PHYRIC, PCES 1-3B ARE SLIGHTLY COARSE GRAINED, PCES 4+5 ARE A TRANSITIONAL ZONE, PCE 6 IS FINE-GRAINED AND APHYRIC","MASSIVE BASALT SILL, VEINS PRESENT",MOD PCE 2 IS FRESH,"PHYSICAL PROPERTIES-AT (63-65) V(P)=5.042KM/S, AT (78-80) V(P)=4.049KM/S ACROSS VEIN AND V(P)= 4.232KM/S PARALLEL TO VEIN | SAME UNIT AS 60-1 | PHYSICAL PROPERTIES-AT (0-5) V(P)=5.292KM/S",,OL | PLAG | CPX,,,,
61,462,,60,3,0.0,558.50,561.50,  562.99,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1 (6-15), 2 (17-26), 3 (28-31), 4 (32-36), 5A (39-50), 5B (50-58), 6 (59-61), 7 (62-71), 8 (71-75), 9 (76-83), 10 (85-94), 11 (95-104), 12 (105-115), 13 (115-121), 14A (123-128), 14B (128-130), 15 (132-139), 16 (140-149)","APHYRIC BASALT, PCES 1-15 ARE FINE-GRAINED | MOD",MASSIVE BASALT SILL,,SAME UNIT ABOVE IN 60-1,,,,,,
61,462,,60,4,0.0,558.50,563.00,  563.28,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1 (0-9), 2 (10-20), 3 (21-27)",APHYRIC,MASSIVE BASALT SILL,MOD,SAME UNIT AS ABOVE IN 60-1,,,,,,
61,462,,61,1,0.0,567.50,567.50,  569.00,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1 (0-6), 2 (7-30), 3A (31-46), 3B (46-61), 3C (50-61), 4 (62-68), 5 (70-77), 6 (78-85), 7 (85-89), 8 (90-95), 9 (96-103), 10 (104-110), 11 (111-122), 12 (123-131), 13 (103-127), 14 (139-150)","APHYRIC, IN PCE 14 SULFIDE IS FOUND ON SURFACE",MASSIVE BASALT SILL,MOD,"SAME UNIT AS ABOVE IN 60-1, PHYSICAL PROPERTIES- AT (48-51) V(P)=5.526KM/S (HORIZONTAL), AT (126-128) V(P)=5.346KM/S (HORIZONTAL)",,,,,,
61,462,,61,2,0.0,567.50,569.00,  569.99,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1A (0-3), 1B (3-8), 1C (7-10), 2 (12-20), 3 (20-30), 4 (31-42), 5 (44-56), 6A (57-72), 6B (70-72), 7 (75-87), 8A (89-95), 8B (90-97)","APHYRIC, IN PCES 2+4+7 SMALL PARTICLES",MASSIVE BASALT SILL,MOD,SAME UNIT AS ABOVE IN 60-1,,,,,,
61,462,,62,1,0.0,576.50,576.50,  577.92,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1A (2-11), 1B (5-11), 2A (13-31), 2B (19-31), 3 (33-41), 4 (43-49), 5 (52-61), 6 (65-73), 7 (75-94), 8 (95-110), 9 (112-123), 10 (125-135), 11 (137-140)","APHYRIC, INTERVAL (0-116) IS FINE-GRAINED, INTERVAL (116-122) IS A TRANSITION ZONE, INTERVAL (122-150) IS SLIGHTLY COARSE-GRAINED",MASSIVE BASALT SILL,FRESH MOSTLY FRESH,"SAME UNIT AS ABOVE IN 60-1, PHYSICAL PROPERTIES- AT (85-87) V(P)=5.86KM/S (HORIZONTAL)",,,,,,
61,462,,62,2,0.0,576.50,578.00,  579.50,"TOKUYAMA, H.",MASSIVE BASALT SILL,"PCES 1A (0-20), 1B (20-38), 2 (42-46), 3 (49-59), 4A (61-65), 4B (65-66), 5 (70-77), 6 (80-88), 7A (70-106), 7B (107-119), 8 (120-123), 9 (130-138), 10A (140-142), 10B (143-145), 10C (145-150)","APHYRIC, SEVERAL SLIGHT GRAIN SIZE CHANGES ARE OBSERVED",MASSIVE BASALT SILL,,"SAME UNIT AS ABOVE IN 60-1, PHYSICAL PROPERTIES- AT (109-111) V(P)=5.31KM/S (HORIZONTAL)",,,,,,
61,462,,63,1,0.0,579.50,579.50,  580.11,"ROBINSON, P. T.",SEDIMENTBLACK CLAYSTONE,,,,,,,,,,,
