Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 807,A,Initial Reports          ,      31.150,    2.070000,OA D. triradiatus (N)
,,,,,,
130, 807,A,Initial Reports          ,     126.150,    5.000000,LO D. quinqueramus (N)
,,,,,,
130, 807,A,Initial Reports          ,     288.100,    8.700000,LO D. hamatus (N)
,,,,,,
130, 807,A,Initial Reports          ,     374.600,   13.600000,LO S. heteromorphus (N)
,,,,,,
130, 807,A,Initial Reports          ,     509.950,   21.799999,LO G. kugleri (F)
,,,,,,
130, 807,A,Initial Reports          ,     702.320,   28.200001,LO G. opima (F)
,,,,,,
130, 807,A,Initial Reports          ,     702.330,   28.200001,Hiatus younger side
,,,,,,
130, 807,A,Initial Reports          ,     702.340,   30.200001,Hiatus older side
,,,,,,
130, 807,A,Initial Reports          ,     702.350,   30.200001,LO Chiloguembelina spp. (F)
,,,,,,
130, 807,A,Initial Reports          ,     798.750,   32.799999,LO G. ampliapertura s.s. (F)
,,,,,,
130, 807,A,Initial Reports          ,     822.900,   33.450001,Terminal depth
,,,,,,
