leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,688,E,001,Rotary,01,LIN,000,,,150,,,"diatomaceous mudstone, local silty beds",very dark gray,5y 3/1,"bedding/laminae?, fissile",highly(?)(0-25cm) to moderately fragmented (25-150cm),,,diatoms,,well developed fissility,,R,-11.53800,-78.94417,0350.00,35000,35150
112,688,E,001,Rotary,02,LIN,000,,,150,,,"diatomaceous mudstone, local silty beds",very dark gray,5y 3/1,"local bedding or laminae, fissile","moderately fragmented to drilling breccia? (25-30,70-85cm)",,,"sponges (145-150cm), diatoms",,fissile,,R,-11.53800,-78.94417,0351.50,35150,35300
112,688,E,001,Rotary,CC,LIN,000,,,015,,,"diatomaceous mudstone, local silty beds",black,5y 2.5/1,,drilling breccia,,,diatoms,,,,R,-11.53800,-78.94417,0353.00,35300,35315
112,688,E,002,Rotary,01,KEM,000,,,062,,,diatomaceous mudstone with micritic diatom ooze and brecciated dolomicrite at 61-62cm,"dark olive gray with olive blebs at 37,41,56cm and olive gray dolomicrite at 61-62cm","5y 3/2 with 5y 5/3 blebs at 37,41,56cm and 5y 5/2 dolomicrite at 61-62cm",,,,dolomicrite (61-62cm),"diatoms (esp. 37,41,56cm)",,fissility well developed,,R,-11.53800,-78.94417,0355.50,35550,35612
112,688,E,003,Rotary,01,BOU,000,,,150,,,diatomite with interbedded micritic diatomite and muddy dolomite,dark olive gray,5y 3/2,"fine laminae, extensive normal faulting, soft brecciated and disaggregation fracturing, anastomosing fabric","soupy (10-56cm), moderately fragmented(?)-slightly fractured",,dolomite,diatoms,,,Y,R,-11.53800,-78.94417,0365.00,36500,36650
112,688,E,003,Rotary,02,BOU,000,,,150,,,diatomite with interbedded micritic diatomite and muddy dolomite,dark olive gray with thin (0.5-1.5-2.0mm thick) black beds  and 1-3 cm thick dark olive gray beds,5y 3/2,"fine laminae, slump? (110-120cm), bedding, fault(?)(3-10cm)dips 80 degrees",slightly fractured,,"dolomite,diatomite",diatoms,,,Y,R,-11.53800,-78.94417,0366.50,36650,36800
112,688,E,003,Rotary,03,KEM,000,,,150,,,diatomite with interbedded micritic diatomite and muddy dolomite,dark olive gray with paler to darker layers and infill of extended layers,5y 3/2,"laminae?; pseudo-brittle?, disaggregation ""fracturing""",moderately fragmented,,dolomite,diatoms,"true dip - 27 degrees (~35cm), 5 degrees dip (100cm)",pseudo-brittle,Y,R,-11.53800,-78.94417,0368.00,36800,36950
112,688,E,003,Rotary,04,KEM,000,,,136,,,diatomite with interbedded micritic diatomite and muddy dolomite,dark olive gray with paler layers & darker films infilling cracks and broader zones between extended layers,5y 3/2,,"moderately fragmented,(pull apart deformation(98-99cm))",,dolomite,diatoms,pull apart deformation(98-99cm),,,R,-11.53800,-78.94417,0369.50,36950,37086
112,688,E,003,Rotary,04,KEM,136,,,150,,,"whole round sample - interstitial water sample (140-150cm), kve (136-140 cm) canned gas sample",,,,,,,,,,,R,-11.53800,-78.94417,0369.50,37086,37100
112,688,E,004,Rotary,01,KEM,000,,,150,,,diatomite,95% dark olive gray and <5% very dark gray layers,95% 5y 3/2 and <5% 5y 3/1 layers,"high angle fractures (paler layers),composite extensional/compressional faults(65-80cm),fissile(80-86cm)",moderately fragmented,,diatomite,diatoms,"occasional sharp contacts, low angle fabric anastomosing","fissility (80-86cm) follows anastomising ""fabric""",Y,R,-11.53800,-78.94417,0374.50,37450,37600
112,688,E,004,Rotary,02,KEM,000,,,150,,,diatomite,"90% dark olive gray and <10% very dark gray layers , dark horizontal layer (138 cm)",90% 5y 3/2 and <10% 5y 3/1 layers,"anastomosing fabric with tensional and compressional tectonic features, occasional contiguous ~1mm laminae",moderately fragmented,,diatomite,diatoms,anastomosing fabric with tensional and compressional tectonic features,,,R,-11.53800,-78.94417,0376.00,37600,37750
