Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
113, 697,B,Initial Reports          ,      10.450,    0.300000, 
,,,,,,
113, 697,B,Initial Reports          ,      39.450,    1.100000, 
,,,,,,
113, 697,B,Initial Reports          ,      86.000,    2.200000, 
,,,,,,
113, 697,B,Initial Reports          ,     115.350,    2.500000, 
,,,,,,
113, 697,B,Initial Reports          ,     132.500,    3.000000, 
,,,,,,
113, 697,B,Initial Reports          ,     180.450,    3.100000, 
,,,,,,
113, 697,B,Initial Reports          ,     259.750,    3.900000, 
,,,,,,
113, 697,B,Initial Reports          ,     302.900,    4.150000,LO Distephanus pseudofibula
,,,,,,
113, 697,B,Initial Reports          ,     305.550,    4.850000, 
,,,,,,
