Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 728,B,Initial Reports          ,       5.950,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 728,B,Initial Reports          ,      15.400,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 728,B,Initial Reports          ,      34.350,    0.820000,Top Reticulofenestra sp. A (acme)
,,,,,,
117, 728,B,Initial Reports          ,      43.850,    1.100000,LO Gephyrocapsa (large)
,,,,,,
117, 728,B,Initial Reports          ,      53.350,    1.360000,FO Gephyrocapsa (large)
,,,,,,
117, 728,B,Initial Reports          ,      53.400,    1.450000,LO Calcidiscus macintyrei
,,,,,,
