Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 811,A,Post Moratorium          ,       8.900,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
133, 811,A,Post Moratorium          ,      22.900,    1.890000,LO Discoaster brouweri
,,,,,,
133, 811,A,Post Moratorium          ,      29.400,    2.340000,LO Discoaster pentaradiatus
,,,,,,
133, 811,A,Post Moratorium          ,      38.900,    2.600000,LO Discoaster tamalis
,,,,,,
133, 811,A,Post Moratorium          ,      72.600,    3.510000,LO Reticulofenestra pseudoumbilica
,,,,,,
133, 811,A,Post Moratorium          ,      76.900,    3.970000,LO Amaurolithus tricorniculatus
,,,,,,
133, 811,A,Post Moratorium          ,      91.600,    5.430000,LO Discoaster quinqueramus
,,,,,,
133, 811,A,Post Moratorium          ,     172.600,    8.850000,LO Discoaster hamatus
,,,,,,
133, 811,A,Post Moratorium          ,     214.300,   11.300000,LO  Cyclicargolithus floridanus
,,,,,,
